t,effective_alpha,miss_streak,mode
7386,0.05,0,aci_clipped
7387,0.05,0,aci_clipped
7388,0.05,0,aci_clipped
7389,0.05,0,aci_clipped
7390,0.05,0,aci_clipped
7391,0.05,0,aci_clipped
7392,0.05,0,aci_clipped
7393,0.05,0,aci_clipped
7394,0.05,0,aci_clipped
7395,0.05,0,aci_clipped
7396,0.05,0,aci_clipped
7397,0.05,0,aci_clipped
7398,0.05,0,aci_clipped
7399,0.05,0,aci_clipped
7400,0.05,0,aci_clipped
7401,0.05,0,aci_clipped
7402,0.05,0,aci_clipped
7403,0.05,0,aci_clipped
7404,0.05,0,aci_clipped
7405,0.05,0,aci_clipped
7406,0.05,0,aci_clipped
7407,0.05,0,aci_clipped
7408,0.05,0,aci_clipped
7409,0.05,0,aci_clipped
7410,0.05,0,aci_clipped
7411,0.05,0,aci_clipped
7412,0.05,0,aci_clipped
7413,0.05,0,aci_clipped
7414,0.05,0,aci_clipped
7415,0.05,0,aci_clipped
7416,0.05,0,aci_clipped
7417,0.05,0,aci_clipped
7418,0.05,0,aci_clipped
7419,0.05,0,aci_clipped
7420,0.05,0,aci_clipped
7421,0.05,0,aci_clipped
7422,0.05,0,aci_clipped
7423,0.05,0,aci_clipped
7424,0.05,0,aci_clipped
7425,0.05,0,aci_clipped
7426,0.05,0,aci_clipped
7427,0.05,0,aci_clipped
7428,0.05,0,aci_clipped
7429,0.05,0,aci_clipped
7430,0.05,0,aci_clipped
7431,0.05,0,aci_clipped
7432,0.05,0,aci_clipped
7433,0.05,0,aci_clipped
7434,0.05,0,aci_clipped
7435,0.05,0,aci_clipped
7436,0.05,0,aci_clipped
7437,0.05,0,aci_clipped
7438,0.05,0,aci_clipped
7439,0.05,0,aci_clipped
7440,0.05,0,aci_clipped
7441,0.05,0,aci_clipped
7442,0.05,0,aci_clipped
7443,0.05,0,aci_clipped
7444,0.05,0,aci_clipped
7445,0.05,0,aci_clipped
7446,0.05,0,aci_clipped
7447,0.05,0,aci_clipped
7448,0.05,0,aci_clipped
7449,0.05,0,aci_clipped
7450,0.05,0,aci_clipped
7451,0.05,0,aci_clipped
7452,0.05,0,aci_clipped
7453,0.05,0,aci_clipped
7454,0.05,0,aci_clipped
7455,0.05,0,aci_clipped
7456,0.05,0,aci_clipped
7457,0.05,0,aci_clipped
7458,0.05,0,aci_clipped
7459,0.05,0,aci_clipped
7460,0.05,0,aci_clipped
7461,0.05,0,aci_clipped
7462,0.05,0,aci_clipped
7463,0.05,0,aci_clipped
7464,0.05,0,aci_clipped
7465,0.05,0,aci_clipped
7466,0.05,0,aci_clipped
7467,0.05,0,aci_clipped
7468,0.05,0,aci_clipped
7469,0.05,0,aci_clipped
7470,0.05,0,aci_clipped
7471,0.05,0,aci_clipped
7472,0.05,0,aci_clipped
7473,0.05,0,aci_clipped
7474,0.05,0,aci_clipped
7475,0.05,0,aci_clipped
7476,0.05,0,aci_clipped
7477,0.05,0,aci_clipped
7478,0.05,0,aci_clipped
7479,0.05,0,aci_clipped
7480,0.05,0,aci_clipped
7481,0.05,0,aci_clipped
7482,0.05,0,aci_clipped
7483,0.05,0,aci_clipped
7484,0.05,0,aci_clipped
7485,0.05,0,aci_clipped
7486,0.05,0,aci_clipped
7487,0.05,0,aci_clipped
7488,0.05,0,aci_clipped
7489,0.05,0,aci_clipped
7490,0.05,0,aci_clipped
7491,0.05,0,aci_clipped
7492,0.05,0,aci_clipped
7493,0.05,0,aci_clipped
7494,0.05,0,aci_clipped
7495,0.05,0,aci_clipped
7496,0.05,0,aci_clipped
7497,0.05,0,aci_clipped
7498,0.05,0,aci_clipped
7499,0.05,0,aci_clipped
7500,0.05,0,aci_clipped
7501,0.05,0,aci_clipped
7502,0.05,0,aci_clipped
7503,0.05,0,aci_clipped
7504,0.05,0,aci_clipped
7505,0.05,0,aci_clipped
7506,0.05,0,aci_clipped
7507,0.05,0,aci_clipped
7508,0.05,0,aci_clipped
7509,0.05,0,aci_clipped
7510,0.05,0,aci_clipped
7511,0.05,0,aci_clipped
7512,0.05,0,aci_clipped
7513,0.05,0,aci_clipped
7514,0.05,0,aci_clipped
7515,0.05,0,aci_clipped
7516,0.05,0,aci_clipped
7517,0.05,0,aci_clipped
7518,0.05,0,aci_clipped
7519,0.05,0,aci_clipped
7520,0.05,0,aci_clipped
7521,0.05,0,aci_clipped
7522,0.05,0,aci_clipped
7523,0.05,0,aci_clipped
7524,0.05,0,aci_clipped
7525,0.05,0,aci_clipped
7526,0.05,0,aci_clipped
7527,0.05,0,aci_clipped
7528,0.05,0,aci_clipped
7529,0.05,0,aci_clipped
7530,0.05,0,aci_clipped
7531,0.05,0,aci_clipped
7532,0.05,0,aci_clipped
7533,0.05,0,aci_clipped
7534,0.05,0,aci_clipped
7535,0.05,0,aci_clipped
7536,0.05,0,aci_clipped
7537,0.05,0,aci_clipped
7538,0.05,0,aci_clipped
7539,0.05,0,aci_clipped
7540,0.05,0,aci_clipped
7541,0.05,0,aci_clipped
7542,0.05,0,aci_clipped
7543,0.05,0,aci_clipped
7544,0.05,0,aci_clipped
7545,0.05,0,aci_clipped
7546,0.05,0,aci_clipped
7547,0.05,0,aci_clipped
7548,0.05,0,aci_clipped
7549,0.05,0,aci_clipped
7550,0.05,0,aci_clipped
7551,0.05,0,aci_clipped
7552,0.05,0,aci_clipped
7553,0.05,0,aci_clipped
7554,0.05,0,aci_clipped
7555,0.05,0,aci_clipped
7556,0.05,0,aci_clipped
7557,0.05,0,aci_clipped
7558,0.05,0,aci_clipped
7559,0.05,0,aci_clipped
7560,0.05,0,aci_clipped
7561,0.05,0,aci_clipped
7562,0.05,0,aci_clipped
7563,0.05,0,aci_clipped
7564,0.05,0,aci_clipped
7565,0.05,0,aci_clipped
7566,0.05,0,aci_clipped
7567,0.05,0,aci_clipped
7568,0.05,0,aci_clipped
7569,0.05,0,aci_clipped
7570,0.05,0,aci_clipped
7571,0.05,0,aci_clipped
7572,0.05,0,aci_clipped
7573,0.05,0,aci_clipped
7574,0.05,0,aci_clipped
7575,0.05,0,aci_clipped
7576,0.05,0,aci_clipped
7577,0.05,0,aci_clipped
7578,0.05,0,aci_clipped
7579,0.05,0,aci_clipped
7580,0.05,0,aci_clipped
7581,0.05,0,aci_clipped
7582,0.05,0,aci_clipped
7583,0.05,0,aci_clipped
7584,0.05,0,aci_clipped
7585,0.05,0,aci_clipped
7586,0.05,0,aci_clipped
7587,0.05,0,aci_clipped
7588,0.05,0,aci_clipped
7589,0.05,0,aci_clipped
7590,0.05,0,aci_clipped
7591,0.05,0,aci_clipped
7592,0.05,0,aci_clipped
7593,0.05,0,aci_clipped
7594,0.05,0,aci_clipped
7595,0.05,0,aci_clipped
7596,0.05,0,aci_clipped
7597,0.05,0,aci_clipped
7598,0.05,0,aci_clipped
7599,0.05,0,aci_clipped
7600,0.05,0,aci_clipped
7601,0.05,0,aci_clipped
7602,0.05,0,aci_clipped
7603,0.05,0,aci_clipped
7604,0.05,0,aci_clipped
7605,0.05,0,aci_clipped
7606,0.05,0,aci_clipped
7607,0.05,0,aci_clipped
7608,0.05,0,aci_clipped
7609,0.05,0,aci_clipped
7610,0.05,0,aci_clipped
7611,0.05,0,aci_clipped
7612,0.05,0,aci_clipped
7613,0.05,0,aci_clipped
7614,0.05,0,aci_clipped
7615,0.05,0,aci_clipped
7616,0.05,0,aci_clipped
7617,0.05,0,aci_clipped
7618,0.05,0,aci_clipped
7619,0.05,0,aci_clipped
7620,0.05,0,aci_clipped
7621,0.05,0,aci_clipped
7622,0.05,0,aci_clipped
7623,0.05,0,aci_clipped
7624,0.05,0,aci_clipped
7625,0.05,0,aci_clipped
7626,0.05,0,aci_clipped
7627,0.05,0,aci_clipped
7628,0.05,0,aci_clipped
7629,0.05,0,aci_clipped
7630,0.05,0,aci_clipped
7631,0.05,0,aci_clipped
7632,0.05,0,aci_clipped
7633,0.05,0,aci_clipped
7634,0.05,0,aci_clipped
7635,0.05,0,aci_clipped
7636,0.05,0,aci_clipped
7637,0.05,0,aci_clipped
7638,0.05,0,aci_clipped
7639,0.05,0,aci_clipped
7640,0.05,0,aci_clipped
7641,0.05,0,aci_clipped
7642,0.05,0,aci_clipped
7643,0.05,0,aci_clipped
7644,0.05,0,aci_clipped
7645,0.05,0,aci_clipped
7646,0.05,0,aci_clipped
7647,0.05,0,aci_clipped
7648,0.05,0,aci_clipped
7649,0.05,0,aci_clipped
7650,0.05,0,aci_clipped
7651,0.05,0,aci_clipped
7652,0.05,0,aci_clipped
7653,0.05,0,aci_clipped
7654,0.05,0,aci_clipped
7655,0.05,0,aci_clipped
7656,0.05,0,aci_clipped
7657,0.05,0,aci_clipped
7658,0.05,0,aci_clipped
7659,0.05,0,aci_clipped
7660,0.05,0,aci_clipped
7661,0.05,0,aci_clipped
7662,0.05,0,aci_clipped
7663,0.05,0,aci_clipped
7664,0.05,0,aci_clipped
7665,0.05,0,aci_clipped
7666,0.05,0,aci_clipped
7667,0.05,0,aci_clipped
7668,0.05,0,aci_clipped
7669,0.05,0,aci_clipped
7670,0.05,0,aci_clipped
7671,0.05,0,aci_clipped
7672,0.05,0,aci_clipped
7673,0.05,0,aci_clipped
7674,0.05,0,aci_clipped
7675,0.05,0,aci_clipped
7676,0.05,0,aci_clipped
7677,0.07,1,aci_clipped
7678,0.094,2,aci_clipped
7679,0.074,0,aci_clipped
7680,0.094,1,aci_clipped
7681,0.118,2,aci_clipped
7682,0.146,3,aci_clipped
7683,0.126,0,aci_clipped
7684,0.106,0,aci_clipped
7685,0.086,0,aci_clipped
7686,0.06599999999999999,0,aci_clipped
7687,0.05,0,aci_clipped
7688,0.05,0,aci_clipped
7689,0.05,0,aci_clipped
7690,0.05,0,aci_clipped
7691,0.05,0,aci_clipped
7692,0.05,0,aci_clipped
7693,0.05,0,aci_clipped
7694,0.05,0,aci_clipped
7695,0.05,0,aci_clipped
7696,0.05,0,aci_clipped
7697,0.05,0,aci_clipped
7698,0.05,0,aci_clipped
7699,0.05,0,aci_clipped
7700,0.05,0,aci_clipped
7701,0.05,0,aci_clipped
7702,0.05,0,aci_clipped
7703,0.05,0,aci_clipped
7704,0.05,0,aci_clipped
7705,0.05,0,aci_clipped
7706,0.05,0,aci_clipped
7707,0.05,0,aci_clipped
7708,0.05,0,aci_clipped
7709,0.05,0,aci_clipped
7710,0.05,0,aci_clipped
7711,0.05,0,aci_clipped
7712,0.05,0,aci_clipped
7713,0.05,0,aci_clipped
7714,0.05,0,aci_clipped
7715,0.05,0,aci_clipped
7716,0.05,0,aci_clipped
7717,0.05,0,aci_clipped
7718,0.05,0,aci_clipped
7719,0.05,0,aci_clipped
7720,0.05,0,aci_clipped
7721,0.05,0,aci_clipped
7722,0.05,0,aci_clipped
7723,0.05,0,aci_clipped
7724,0.05,0,aci_clipped
7725,0.05,0,aci_clipped
7726,0.05,0,aci_clipped
7727,0.05,0,aci_clipped
7728,0.05,0,aci_clipped
7729,0.05,0,aci_clipped
7730,0.05,0,aci_clipped
7731,0.05,0,aci_clipped
7732,0.05,0,aci_clipped
7733,0.05,0,aci_clipped
7734,0.05,0,aci_clipped
7735,0.05,0,aci_clipped
7736,0.05,0,aci_clipped
7737,0.05,0,aci_clipped
7738,0.05,0,aci_clipped
7739,0.05,0,aci_clipped
7740,0.05,0,aci_clipped
7741,0.05,0,aci_clipped
7742,0.05,0,aci_clipped
7743,0.05,0,aci_clipped
7744,0.05,0,aci_clipped
7745,0.05,0,aci_clipped
7746,0.05,0,aci_clipped
7747,0.05,0,aci_clipped
7748,0.05,0,aci_clipped
7749,0.05,0,aci_clipped
7750,0.05,0,aci_clipped
7751,0.05,0,aci_clipped
7752,0.05,0,aci_clipped
7753,0.05,0,aci_clipped
7754,0.05,0,aci_clipped
7755,0.05,0,aci_clipped
7756,0.05,0,aci_clipped
7757,0.05,0,aci_clipped
7758,0.05,0,aci_clipped
7759,0.05,0,aci_clipped
7760,0.05,0,aci_clipped
7761,0.05,0,aci_clipped
7762,0.05,0,aci_clipped
7763,0.05,0,aci_clipped
7764,0.05,0,aci_clipped
7765,0.05,0,aci_clipped
7766,0.05,0,aci_clipped
7767,0.05,0,aci_clipped
7768,0.05,0,aci_clipped
7769,0.05,0,aci_clipped
7770,0.05,0,aci_clipped
7771,0.05,0,aci_clipped
7772,0.05,0,aci_clipped
7773,0.05,0,aci_clipped
7774,0.05,0,aci_clipped
7775,0.05,0,aci_clipped
7776,0.05,0,aci_clipped
7777,0.05,0,aci_clipped
7778,0.05,0,aci_clipped
7779,0.05,0,aci_clipped
7780,0.05,0,aci_clipped
7781,0.05,0,aci_clipped
7782,0.05,0,aci_clipped
7783,0.05,0,aci_clipped
7784,0.05,0,aci_clipped
7785,0.05,0,aci_clipped
7786,0.05,0,aci_clipped
7787,0.05,0,aci_clipped
7788,0.05,0,aci_clipped
7789,0.05,0,aci_clipped
7790,0.05,0,aci_clipped
7791,0.05,0,aci_clipped
7792,0.05,0,aci_clipped
7793,0.05,0,aci_clipped
7794,0.05,0,aci_clipped
7795,0.05,0,aci_clipped
7796,0.05,0,aci_clipped
7797,0.05,0,aci_clipped
7798,0.05,0,aci_clipped
7799,0.05,0,aci_clipped
7800,0.05,0,aci_clipped
7801,0.05,0,aci_clipped
7802,0.05,0,aci_clipped
7803,0.05,0,aci_clipped
7804,0.05,0,aci_clipped
7805,0.05,0,aci_clipped
7806,0.05,0,aci_clipped
7807,0.05,0,aci_clipped
7808,0.05,0,aci_clipped
7809,0.05,0,aci_clipped
7810,0.05,0,aci_clipped
7811,0.05,0,aci_clipped
7812,0.05,0,aci_clipped
7813,0.05,0,aci_clipped
7814,0.05,0,aci_clipped
7815,0.05,0,aci_clipped
7816,0.05,0,aci_clipped
7817,0.05,0,aci_clipped
7818,0.05,0,aci_clipped
7819,0.05,0,aci_clipped
7820,0.05,0,aci_clipped
7821,0.05,0,aci_clipped
7822,0.05,0,aci_clipped
7823,0.05,0,aci_clipped
7824,0.05,0,aci_clipped
7825,0.05,0,aci_clipped
7826,0.05,0,aci_clipped
7827,0.05,0,aci_clipped
7828,0.05,0,aci_clipped
7829,0.05,0,aci_clipped
7830,0.05,0,aci_clipped
7831,0.05,0,aci_clipped
7832,0.05,0,aci_clipped
7833,0.05,0,aci_clipped
7834,0.05,0,aci_clipped
7835,0.05,0,aci_clipped
7836,0.05,0,aci_clipped
7837,0.05,0,aci_clipped
7838,0.05,0,aci_clipped
7839,0.05,0,aci_clipped
7840,0.05,0,aci_clipped
7841,0.05,0,aci_clipped
7842,0.05,0,aci_clipped
7843,0.05,0,aci_clipped
7844,0.05,0,aci_clipped
7845,0.05,0,aci_clipped
7846,0.05,0,aci_clipped
7847,0.05,0,aci_clipped
7848,0.05,0,aci_clipped
7849,0.05,0,aci_clipped
7850,0.05,0,aci_clipped
7851,0.05,0,aci_clipped
7852,0.05,0,aci_clipped
7853,0.05,0,aci_clipped
7854,0.05,0,aci_clipped
7855,0.05,0,aci_clipped
7856,0.05,0,aci_clipped
7857,0.05,0,aci_clipped
7858,0.05,0,aci_clipped
7859,0.05,0,aci_clipped
7860,0.05,0,aci_clipped
7861,0.05,0,aci_clipped
7862,0.05,0,aci_clipped
7863,0.05,0,aci_clipped
7864,0.05,0,aci_clipped
7865,0.05,0,aci_clipped
7866,0.05,0,aci_clipped
7867,0.05,0,aci_clipped
7868,0.05,0,aci_clipped
7869,0.05,0,aci_clipped
7870,0.05,0,aci_clipped
7871,0.05,0,aci_clipped
7872,0.05,0,aci_clipped
7873,0.05,0,aci_clipped
7874,0.05,0,aci_clipped
7875,0.05,0,aci_clipped
7876,0.05,0,aci_clipped
7877,0.05,0,aci_clipped
7878,0.05,0,aci_clipped
7879,0.05,0,aci_clipped
7880,0.05,0,aci_clipped
7881,0.05,0,aci_clipped
7882,0.05,0,aci_clipped
7883,0.05,0,aci_clipped
7884,0.05,0,aci_clipped
7885,0.05,0,aci_clipped
7886,0.05,0,aci_clipped
7887,0.05,0,aci_clipped
7888,0.05,0,aci_clipped
7889,0.05,0,aci_clipped
7890,0.05,0,aci_clipped
7891,0.05,0,aci_clipped
7892,0.05,0,aci_clipped
7893,0.05,0,aci_clipped
7894,0.05,0,aci_clipped
7895,0.05,0,aci_clipped
7896,0.05,0,aci_clipped
7897,0.05,0,aci_clipped
7898,0.05,0,aci_clipped
7899,0.05,0,aci_clipped
7900,0.05,0,aci_clipped
7901,0.05,0,aci_clipped
7902,0.05,0,aci_clipped
7903,0.05,0,aci_clipped
7904,0.05,0,aci_clipped
7905,0.05,0,aci_clipped
7906,0.05,0,aci_clipped
7907,0.05,0,aci_clipped
7908,0.05,0,aci_clipped
7909,0.05,0,aci_clipped
7910,0.05,0,aci_clipped
7911,0.05,0,aci_clipped
7912,0.05,0,aci_clipped
7913,0.05,0,aci_clipped
7914,0.05,0,aci_clipped
7915,0.05,0,aci_clipped
7916,0.05,0,aci_clipped
7917,0.05,0,aci_clipped
7918,0.05,0,aci_clipped
7919,0.05,0,aci_clipped
7920,0.05,0,aci_clipped
7921,0.05,0,aci_clipped
7922,0.05,0,aci_clipped
7923,0.05,0,aci_clipped
7924,0.05,0,aci_clipped
7925,0.05,0,aci_clipped
7926,0.05,0,aci_clipped
7927,0.05,0,aci_clipped
7928,0.05,0,aci_clipped
7929,0.05,0,aci_clipped
7930,0.05,0,aci_clipped
7931,0.05,0,aci_clipped
7932,0.05,0,aci_clipped
7933,0.05,0,aci_clipped
7934,0.05,0,aci_clipped
7935,0.05,0,aci_clipped
7936,0.05,0,aci_clipped
7937,0.05,0,aci_clipped
7938,0.05,0,aci_clipped
7939,0.05,0,aci_clipped
7940,0.05,0,aci_clipped
7941,0.05,0,aci_clipped
7942,0.05,0,aci_clipped
7943,0.05,0,aci_clipped
7944,0.05,0,aci_clipped
7945,0.05,0,aci_clipped
7946,0.05,0,aci_clipped
7947,0.05,0,aci_clipped
7948,0.05,0,aci_clipped
7949,0.05,0,aci_clipped
7950,0.05,0,aci_clipped
7951,0.05,0,aci_clipped
7952,0.05,0,aci_clipped
7953,0.05,0,aci_clipped
7954,0.07,1,aci_clipped
7955,0.094,2,aci_clipped
7956,0.074,0,aci_clipped
7957,0.05399999999999999,0,aci_clipped
7958,0.05,0,aci_clipped
7959,0.05,0,aci_clipped
7960,0.05,0,aci_clipped
7961,0.05,0,aci_clipped
7962,0.05,0,aci_clipped
7963,0.05,0,aci_clipped
7964,0.05,0,aci_clipped
7965,0.05,0,aci_clipped
7966,0.05,0,aci_clipped
7967,0.05,0,aci_clipped
7968,0.05,0,aci_clipped
7969,0.05,0,aci_clipped
7970,0.05,0,aci_clipped
7971,0.05,0,aci_clipped
7972,0.05,0,aci_clipped
7973,0.05,0,aci_clipped
7974,0.05,0,aci_clipped
7975,0.05,0,aci_clipped
7976,0.05,0,aci_clipped
7977,0.05,0,aci_clipped
7978,0.05,0,aci_clipped
7979,0.05,0,aci_clipped
7980,0.05,0,aci_clipped
7981,0.05,0,aci_clipped
7982,0.05,0,aci_clipped
7983,0.05,0,aci_clipped
7984,0.05,0,aci_clipped
7985,0.05,0,aci_clipped
7986,0.05,0,aci_clipped
7987,0.05,0,aci_clipped
7988,0.05,0,aci_clipped
7989,0.05,0,aci_clipped
7990,0.05,0,aci_clipped
7991,0.05,0,aci_clipped
7992,0.05,0,aci_clipped
7993,0.05,0,aci_clipped
7994,0.05,0,aci_clipped
7995,0.05,0,aci_clipped
7996,0.05,0,aci_clipped
7997,0.05,0,aci_clipped
7998,0.05,0,aci_clipped
7999,0.05,0,aci_clipped
8000,0.05,0,aci_clipped
8001,0.05,0,aci_clipped
8002,0.05,0,aci_clipped
8003,0.05,0,aci_clipped
8004,0.05,0,aci_clipped
8005,0.05,0,aci_clipped
8006,0.05,0,aci_clipped
8007,0.05,0,aci_clipped
8008,0.05,0,aci_clipped
8009,0.05,0,aci_clipped
8010,0.05,0,aci_clipped
8011,0.05,0,aci_clipped
8012,0.05,0,aci_clipped
8013,0.05,0,aci_clipped
8014,0.05,0,aci_clipped
8015,0.05,0,aci_clipped
8016,0.05,0,aci_clipped
8017,0.05,0,aci_clipped
8018,0.05,0,aci_clipped
8019,0.05,0,aci_clipped
8020,0.05,0,aci_clipped
8021,0.05,0,aci_clipped
8022,0.05,0,aci_clipped
8023,0.05,0,aci_clipped
8024,0.05,0,aci_clipped
8025,0.05,0,aci_clipped
8026,0.05,0,aci_clipped
8027,0.05,0,aci_clipped
8028,0.05,0,aci_clipped
8029,0.05,0,aci_clipped
8030,0.05,0,aci_clipped
8031,0.05,0,aci_clipped
8032,0.05,0,aci_clipped
8033,0.05,0,aci_clipped
8034,0.05,0,aci_clipped
8035,0.05,0,aci_clipped
8036,0.05,0,aci_clipped
8037,0.05,0,aci_clipped
8038,0.05,0,aci_clipped
8039,0.05,0,aci_clipped
8040,0.05,0,aci_clipped
8041,0.05,0,aci_clipped
8042,0.05,0,aci_clipped
8043,0.05,0,aci_clipped
8044,0.05,0,aci_clipped
8045,0.05,0,aci_clipped
8046,0.05,0,aci_clipped
8047,0.05,0,aci_clipped
8048,0.05,0,aci_clipped
8049,0.05,0,aci_clipped
8050,0.05,0,aci_clipped
8051,0.05,0,aci_clipped
8052,0.05,0,aci_clipped
8053,0.05,0,aci_clipped
8054,0.05,0,aci_clipped
8055,0.05,0,aci_clipped
8056,0.05,0,aci_clipped
8057,0.05,0,aci_clipped
8058,0.05,0,aci_clipped
8059,0.05,0,aci_clipped
8060,0.05,0,aci_clipped
8061,0.05,0,aci_clipped
8062,0.05,0,aci_clipped
8063,0.05,0,aci_clipped
8064,0.05,0,aci_clipped
8065,0.05,0,aci_clipped
8066,0.05,0,aci_clipped
8067,0.05,0,aci_clipped
8068,0.05,0,aci_clipped
8069,0.05,0,aci_clipped
8070,0.05,0,aci_clipped
8071,0.05,0,aci_clipped
8072,0.05,0,aci_clipped
8073,0.05,0,aci_clipped
8074,0.05,0,aci_clipped
8075,0.05,0,aci_clipped
8076,0.05,0,aci_clipped
8077,0.05,0,aci_clipped
8078,0.05,0,aci_clipped
8079,0.05,0,aci_clipped
8080,0.05,0,aci_clipped
8081,0.05,0,aci_clipped
8082,0.05,0,aci_clipped
8083,0.05,0,aci_clipped
8084,0.05,0,aci_clipped
8085,0.05,0,aci_clipped
8086,0.05,0,aci_clipped
8087,0.05,0,aci_clipped
8088,0.05,0,aci_clipped
8089,0.05,0,aci_clipped
8090,0.05,0,aci_clipped
8091,0.05,0,aci_clipped
8092,0.05,0,aci_clipped
8093,0.05,0,aci_clipped
8094,0.05,0,aci_clipped
8095,0.05,0,aci_clipped
8096,0.05,0,aci_clipped
8097,0.05,0,aci_clipped
8098,0.05,0,aci_clipped
8099,0.05,0,aci_clipped
8100,0.05,0,aci_clipped
8101,0.05,0,aci_clipped
8102,0.05,0,aci_clipped
8103,0.05,0,aci_clipped
8104,0.05,0,aci_clipped
8105,0.05,0,aci_clipped
8106,0.05,0,aci_clipped
8107,0.05,0,aci_clipped
8108,0.05,0,aci_clipped
8109,0.05,0,aci_clipped
8110,0.05,0,aci_clipped
8111,0.05,0,aci_clipped
8112,0.05,0,aci_clipped
8113,0.05,0,aci_clipped
8114,0.05,0,aci_clipped
8115,0.05,0,aci_clipped
8116,0.05,0,aci_clipped
8117,0.05,0,aci_clipped
8118,0.05,0,aci_clipped
8119,0.05,0,aci_clipped
8120,0.05,0,aci_clipped
8121,0.05,0,aci_clipped
8122,0.05,0,aci_clipped
8123,0.05,0,aci_clipped
8124,0.05,0,aci_clipped
8125,0.05,0,aci_clipped
8126,0.05,0,aci_clipped
8127,0.05,0,aci_clipped
8128,0.05,0,aci_clipped
8129,0.05,0,aci_clipped
8130,0.05,0,aci_clipped
8131,0.05,0,aci_clipped
8132,0.05,0,aci_clipped
8133,0.05,0,aci_clipped
8134,0.05,0,aci_clipped
8135,0.05,0,aci_clipped
8136,0.05,0,aci_clipped
8137,0.05,0,aci_clipped
8138,0.05,0,aci_clipped
8139,0.05,0,aci_clipped
8140,0.05,0,aci_clipped
8141,0.05,0,aci_clipped
8142,0.05,0,aci_clipped
8143,0.05,0,aci_clipped
8144,0.05,0,aci_clipped
8145,0.05,0,aci_clipped
8146,0.05,0,aci_clipped
8147,0.05,0,aci_clipped
8148,0.05,0,aci_clipped
8149,0.05,0,aci_clipped
8150,0.05,0,aci_clipped
8151,0.05,0,aci_clipped
8152,0.05,0,aci_clipped
8153,0.05,0,aci_clipped
8154,0.05,0,aci_clipped
8155,0.05,0,aci_clipped
8156,0.05,0,aci_clipped
8157,0.05,0,aci_clipped
8158,0.05,0,aci_clipped
8159,0.05,0,aci_clipped
8160,0.05,0,aci_clipped
8161,0.07,1,aci_clipped
8162,0.094,2,aci_clipped
8163,0.122,3,aci_clipped
8164,0.154,4,aci_clipped
8165,0.19,5,aci_clipped
8166,0.2,6,aci_clipped
8167,0.2,7,aci_clipped
8168,0.2,8,aci_clipped
8169,0.2,9,aci_clipped
8170,0.18000000000000002,0,aci_clipped
8171,0.16000000000000003,0,aci_clipped
8172,0.14000000000000004,0,aci_clipped
8173,0.12000000000000004,0,aci_clipped
8174,0.10000000000000003,0,aci_clipped
8175,0.08000000000000003,0,aci_clipped
8176,0.060000000000000026,0,aci_clipped
8177,0.05,0,aci_clipped
8178,0.05,0,aci_clipped
8179,0.05,0,aci_clipped
8180,0.05,0,aci_clipped
8181,0.05,0,aci_clipped
8182,0.05,0,aci_clipped
8183,0.05,0,aci_clipped
8184,0.05,0,aci_clipped
8185,0.05,0,aci_clipped
8186,0.05,0,aci_clipped
8187,0.05,0,aci_clipped
8188,0.05,0,aci_clipped
8189,0.05,0,aci_clipped
8190,0.05,0,aci_clipped
8191,0.05,0,aci_clipped
8192,0.05,0,aci_clipped
8193,0.05,0,aci_clipped
8194,0.05,0,aci_clipped
8195,0.05,0,aci_clipped
8196,0.05,0,aci_clipped
8197,0.05,0,aci_clipped
8198,0.05,0,aci_clipped
8199,0.05,0,aci_clipped
8200,0.05,0,aci_clipped
8201,0.05,0,aci_clipped
8202,0.05,0,aci_clipped
8203,0.05,0,aci_clipped
8204,0.05,0,aci_clipped
8205,0.05,0,aci_clipped
8206,0.05,0,aci_clipped
8207,0.05,0,aci_clipped
8208,0.05,0,aci_clipped
8209,0.05,0,aci_clipped
8210,0.05,0,aci_clipped
8211,0.05,0,aci_clipped
8212,0.05,0,aci_clipped
8213,0.05,0,aci_clipped
8214,0.05,0,aci_clipped
8215,0.05,0,aci_clipped
8216,0.05,0,aci_clipped
8217,0.05,0,aci_clipped
8218,0.05,0,aci_clipped
8219,0.05,0,aci_clipped
8220,0.05,0,aci_clipped
8221,0.05,0,aci_clipped
8222,0.05,0,aci_clipped
8223,0.05,0,aci_clipped
8224,0.05,0,aci_clipped
8225,0.05,0,aci_clipped
8226,0.05,0,aci_clipped
8227,0.05,0,aci_clipped
8228,0.05,0,aci_clipped
8229,0.05,0,aci_clipped
8230,0.05,0,aci_clipped
8231,0.05,0,aci_clipped
8232,0.05,0,aci_clipped
8233,0.05,0,aci_clipped
8234,0.05,0,aci_clipped
8235,0.05,0,aci_clipped
8236,0.05,0,aci_clipped
8237,0.05,0,aci_clipped
8238,0.05,0,aci_clipped
8239,0.05,0,aci_clipped
8240,0.05,0,aci_clipped
8241,0.05,0,aci_clipped
8242,0.05,0,aci_clipped
8243,0.05,0,aci_clipped
8244,0.05,0,aci_clipped
8245,0.05,0,aci_clipped
8246,0.05,0,aci_clipped
8247,0.05,0,aci_clipped
8248,0.05,0,aci_clipped
8249,0.05,0,aci_clipped
8250,0.05,0,aci_clipped
8251,0.05,0,aci_clipped
8252,0.05,0,aci_clipped
8253,0.05,0,aci_clipped
8254,0.05,0,aci_clipped
8255,0.05,0,aci_clipped
8256,0.05,0,aci_clipped
