source_type,source_key,table,column,rows,na_count,na_ratio,allowed_max_ratio,allowed,status
parquet,data/processed/splits/calibration.parquet,not_applicable,timestamp,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,wind_mw,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,wind_mw_delta_1h,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,wind_mw_delta_24h,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,wind_mw_lag_1,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,wind_mw_lag_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,wind_mw_lag_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,wind_mw_roll_mean_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,wind_mw_roll_mean_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,wind_mw_roll_std_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,wind_mw_roll_std_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,carbon_kg_per_mwh,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,carbon_kg_per_mwh_lag_1,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,carbon_kg_per_mwh_lag_168,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,carbon_kg_per_mwh_lag_24,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,carbon_kg_per_mwh_roll_mean_168,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,carbon_kg_per_mwh_roll_mean_24,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,carbon_kg_per_mwh_roll_std_168,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,carbon_kg_per_mwh_roll_std_24,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,dayofweek,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,hour,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,is_daylight,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,is_evening_peak,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,is_holiday,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,is_morning_peak,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,is_post_holiday,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,is_pre_holiday,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,is_weekend,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,load_mw,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,load_mw_delta_1h,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,load_mw_delta_24h,2537,0,0.0,0.0,True,ok
parquet,data/processed/splits/test.parquet,not_applicable,load_mw_lag_1,2537,0,0.0,0.0,True,ok
