run_id,timestamp_utc,row_type,window_idx,window_start,window_end,horizon,evpi,evpi_robust,evpi_deterministic,vss,robust_actual_realized_cost,robust_perfect_info_cost,deterministic_actual_realized_cost,deterministic_perfect_info_cost,robust_total_cost,robust_feasible,solver_status,mean_dynamic_interval_width,mean_base_interval_width,faci_scale_bound_lower,faci_scale_bound_upper,unmet_load_penalty_per_mwh
20260217_165049,2026-02-17T16:50:50.736728,window,2.0,72.0,96.0,24.0,0.0,0.0,0.0,-21348.0,32842018.220000003,32842018.220000003,32820670.220000003,32820670.220000003,37454216.308869526,True,ok:optimal,642.2181140371364,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,3.0,96.0,120.0,24.0,0.0,0.0,-939.7799999974668,-16194.0,31795539.38,31795539.38,31779345.38,31780285.159999996,30631180.700473323,True,ok:optimal,654.5564380628269,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,4.0,120.0,144.0,24.0,0.0,0.0,444.3175767995417,-13213.282423198223,23489752.229999997,23489752.229999997,23476538.9475768,23476094.63,27774843.651228085,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,5.0,144.0,168.0,24.0,0.0,0.0,0.0,-14862.0,14156947.9,14156947.9,14142085.9,14142085.9,18966739.82313777,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,6.0,168.0,192.0,24.0,0.0,0.0,-1.862645149230957e-08,-25853.818775508553,18798879.49,18798879.49,18773025.67122449,18773025.67122451,15493165.50363524,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,7.0,192.0,216.0,24.0,0.0,0.0,1506.0659152455628,-14619.384084757416,28403785.970000003,28403785.970000003,28389166.585915245,28387660.52,23339524.089232836,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,8.0,216.0,240.0,24.0,0.0,0.0,0.0,-20706.0,31564458.35,31564458.35,31543752.35,31543752.35,31451647.776035815,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,9.0,240.0,264.0,24.0,0.0,0.0,0.0,-21390.0,30055458.32,30055458.32,30034068.32,30034068.32,33128287.183203325,True,ok:optimal,642.2181140371358,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,10.0,264.0,288.0,24.0,0.0,0.0,0.0,-18738.0,28327461.5,28327461.5,28308723.5,28308723.5,29867959.26276516,True,ok:optimal,654.034548827487,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,11.0,288.0,312.0,24.0,0.0,0.0,0.0,-19176.0,26740987.19,26740987.19,26721811.19,26721811.19,27795459.177116174,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,12.0,312.0,336.0,24.0,0.0,0.0,-1081.1109448820353,-13150.050944881514,13604156.1,13604156.1,13591006.049055118,13592087.16,17533321.90206446,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,13.0,336.0,360.0,24.0,0.0,0.0,-82.46530612185597,-28383.022537710145,16336247.60478261,16336247.60478261,16307864.5822449,16307947.04755102,13866862.482822329,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,14.0,360.0,384.0,24.0,0.0,0.0,-769.875,-14970.0,17336835.580000002,17336835.580000002,17321865.580000002,17322635.455000002,16790585.961806342,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,15.0,384.0,408.0,24.0,0.0,0.0,0.0,-29501.57444543019,16779273.442608695,16779273.442608695,16749771.868163263,16749771.868163263,14666868.963286432,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,16.0,408.0,432.0,24.0,0.0,0.0,309.79831986501813,-18419.951680138707,29929712.630000003,29929712.630000003,29911292.678319864,29910982.88,23628809.66575279,True,ok:optimal,657.110847374673,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,17.0,432.0,456.0,24.0,0.0,0.0,0.0,-23970.0,39211210.900000006,39211210.900000006,39187240.900000006,39187240.900000006,34937943.62911967,True,ok:optimal,657.1108473746732,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,18.0,456.0,480.0,24.0,0.0,0.0,0.0,-17292.0,17477079.55,17477079.55,17459787.55,17459787.55,26032207.908942908,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,19.0,480.0,504.0,24.0,0.0,0.0,-1750.1500000003723,-21567.858740018215,3273054.436086957,3273054.436086957,3251486.5773469387,3253236.727346939,6936723.60380459,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,20.0,504.0,528.0,24.0,138.5126086231321,138.5126086231321,0.0,-13108.922700825147,4591216.556578376,4591078.043969753,4578107.633877551,4578107.633877551,3093412.995052948,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,21.0,528.0,552.0,24.0,0.0,0.0,0.0,-28628.43584738113,15139096.912173912,15139096.912173912,15110468.47632653,15110468.47632653,8988940.747755518,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,22.0,552.0,576.0,24.0,0.0,0.0,0.0,-21720.0,29968325.120000005,29968325.120000005,29946605.120000005,29946605.120000005,21024157.1269534,True,ok:optimal,657.1108473746732,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,23.0,576.0,600.0,24.0,0.0,0.0,-142.20000000298023,-25752.0,46282238.92999999,46282238.92999999,46256486.92999999,46256629.129999995,37305773.80827104,True,ok:optimal,653.2613372373586,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,24.0,600.0,624.0,24.0,0.0,0.0,165.1144033446908,-22332.46559666097,38443891.2,38443891.2,38421558.73440334,38421393.62,44464590.075606056,True,ok:optimal,570.9954728764505,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,25.0,624.0,648.0,24.0,0.0,0.0,0.0,-18474.0,22515509.36,22515509.36,22497035.36,22497035.36,31460014.96170122,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,26.0,648.0,672.0,24.0,0.0,0.0,92.12919900938869,-15068.910800989715,18420267.45,18420267.45,18405198.53919901,18405106.41,18731980.515416272,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,27.0,672.0,696.0,24.0,0.0,0.0,671.3521433249116,-25684.12785667926,21019429.480000004,21019429.480000004,20993745.352143325,20993074.0,19417503.851075336,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,28.0,696.0,720.0,24.0,0.0,0.0,0.0,-20856.0,33453559.110000003,33453559.110000003,33432703.110000003,33432703.110000003,25555167.123639435,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,29.0,720.0,744.0,24.0,0.0,0.0,0.0,-23346.0,40881195.33,40881195.33,40857849.33,40857849.33,37779304.52489296,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,30.0,744.0,768.0,24.0,0.0,0.0,-635.2537343651056,-29539.995130471885,49250141.958393194,49250141.958393194,49220601.96326272,49221237.21699709,44274227.23941838,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,31.0,768.0,792.0,24.0,0.0,0.0,0.0,-26736.0,48992216.98,48992216.98,48965480.98,48965480.98,50105770.04426071,True,ok:optimal,649.6716077873649,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,32.0,792.0,816.0,24.0,0.0,0.0,548.6946827843785,-18090.72531720996,33687572.239999995,33687572.239999995,33669481.514682785,33668932.82,39273657.96926321,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,33.0,816.0,840.0,24.0,0.0,0.0,-79.12187577784061,-15975.131875775754,22557154.64,22557154.64,22541179.508124225,22541258.630000003,28425105.85630005,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,34.0,840.0,864.0,24.0,0.0,0.0,-1312.789999999106,-17400.0,23849343.08,23849343.08,23831943.08,23833255.869999997,23874324.047714856,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,35.0,864.0,888.0,24.0,0.0,0.0,0.0,-19524.0,30017298.84,30017298.84,29997774.84,29997774.84,25990885.282765754,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,36.0,888.0,912.0,24.0,0.0,0.0,0.0,-19092.0,29180544.9,29180544.9,29161452.9,29161452.9,29365121.045719977,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,37.0,912.0,936.0,24.0,0.0,0.0,0.0,-21444.0,35905935.67,35905935.67,35884491.67,35884491.67,32680172.950609155,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,38.0,936.0,960.0,24.0,0.0,0.0,0.0,-20184.0,30902384.33,30902384.33,30882200.33,30882200.33,33891638.874420166,True,ok:optimal,635.4216261126421,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,39.0,960.0,984.0,24.0,0.0,0.0,402.4026351198554,-15084.74736488238,24536329.8,24536329.8,24521245.05263512,24520842.65,27741271.371601865,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,40.0,984.0,1008.0,24.0,0.0,0.0,2131.426326509565,-11005.813673488796,13686007.06,13686007.06,13675001.24632651,13672869.82,17726282.468513906,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,41.0,1008.0,1032.0,24.0,0.0,0.0,-3.725290298461914e-09,-29633.635847385973,18068914.162173916,18068914.162173916,18039280.52632653,18039280.526326533,13405205.278843462,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,42.0,1032.0,1056.0,24.0,0.0,0.0,-1025.699999999255,-17100.0,21986756.720000003,21986756.720000003,21969656.720000003,21970682.42,18731020.345459435,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,43.0,1056.0,1080.0,24.0,0.0,0.0,0.0,-29306.8173913043,15784457.907391304,15784457.907391304,15755151.09,15755151.09,17629414.594553817,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,44.0,1080.0,1104.0,24.0,0.0,0.0,-1672.0,-27064.670452527705,19324750.937391303,19324750.937391303,19297686.266938776,19299358.266938776,16571415.7371674,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,45.0,1104.0,1128.0,24.0,0.0,0.0,0.0,-39999.46824298799,35215146.9742155,35215146.9742155,35175147.50597251,35175147.50597251,27198663.961364828,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,46.0,1128.0,1152.0,24.0,0.0,0.0,-17.320000000298023,-23471.999999996275,26339565.299999997,26339565.299999997,26316093.3,26316110.62,31304978.33142506,True,ok:optimal,613.0486665735413,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,47.0,1152.0,1176.0,24.0,0.0,0.0,-223.17274190485475,-16481.002741903067,20418699.5,20418699.5,20402218.497258097,20402441.67,22284227.069950104,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,48.0,1176.0,1200.0,24.0,0.0,0.0,0.0,-18600.0,25022440.089999996,25022440.089999996,25003840.089999996,25003840.089999996,21576244.957048036,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,49.0,1200.0,1224.0,24.0,0.0,0.0,0.0,-29572.793002918363,37897299.6,37897299.6,37867726.80699708,37867726.80699708,30708012.248820346,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,50.0,1224.0,1248.0,24.0,0.0,0.0,-896.8411931023002,-18657.681193105876,30827723.380000003,30827723.380000003,30809065.698806897,30809962.54,33912093.47596128,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,51.0,1248.0,1272.0,24.0,0.0,0.0,-103.39559532701968,-18616.505595326424,25606907.69,25606907.69,25588291.18440467,25588394.58,28357004.34141584,True,ok:optimal,654.0345488274876,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,52.0,1272.0,1296.0,24.0,0.0,0.0,0.0,-23754.175760101527,33255891.73,33255891.73,33232137.5542399,33232137.5542399,29175009.84275147,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,53.0,1296.0,1320.0,24.0,0.0,0.0,0.0,-22242.0,31326354.619999997,31326354.619999997,31304112.619999997,31304112.619999997,33576902.94660845,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,54.0,1320.0,1344.0,24.0,0.0,0.0,175.97695414349437,-17862.773045856506,22859648.63,22859648.63,22841785.856954142,22841609.88,26873238.046051063,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,55.0,1344.0,1368.0,24.0,0.0,0.0,-2436.20000000298,-18600.0,23840093.04,23840093.04,23821493.04,23823929.24,23765664.231878854,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,56.0,1368.0,1392.0,24.0,0.0,0.0,0.0,-22374.0,34335835.12,34335835.12,34313461.12,34313461.12,28305573.066138867,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,57.0,1392.0,1416.0,24.0,0.0,0.0,0.0,-19806.0,28532491.33,28532491.33,28512685.33,28512685.33,31724844.008037414,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,58.0,1416.0,1440.0,24.0,0.0,0.0,0.0,-23982.0,31706210.78,31706210.78,31682228.78,31682228.78,30401641.085160363,True,ok:optimal,657.1108473746726,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,59.0,1440.0,1464.0,24.0,0.0,0.0,1157.8040963560345,-23394.795903645456,42300250.4,42300250.4,42276855.60409635,42275697.8,35612486.201913014,True,ok:optimal,650.7933486591113,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,60.0,1464.0,1488.0,24.0,0.0,0.0,0.0,-24978.0,38604259.02,38604259.02,38579281.02,38579281.02,38901732.16646125,True,ok:optimal,657.1108473746723,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,61.0,1488.0,1512.0,24.0,0.0,0.0,0.0,-17754.0,24430738.16,24430738.16,24412984.16,24412984.16,31103394.732381612,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,62.0,1512.0,1536.0,24.0,0.0,0.0,1984.7141690924764,-21463.406913787127,24328211.33,24328211.33,24306747.92308621,24304763.20891712,25336743.636383973,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,63.0,1536.0,1560.0,24.0,0.0,0.0,0.0,-47995.74427321553,46591516.48,46591516.48,46543520.73572679,46543520.73572679,32208251.096027423,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,64.0,1560.0,1584.0,24.0,0.0,0.0,0.0,-27396.0,44741630.10000001,44741630.10000001,44714234.10000001,44714234.10000001,45737698.22933387,True,ok:optimal,653.869647206296,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,65.0,1584.0,1608.0,24.0,0.0,0.0,-416.0200000107288,-22296.0,35039967.42999999,35039967.42999999,35017671.42999999,35018087.45,39087812.537312254,True,ok:optimal,615.9237584339153,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,66.0,1608.0,1632.0,24.0,0.0,0.0,0.0,-27906.0,34198374.6,34198374.6,34170468.6,34170468.6,36773055.22910458,True,ok:optimal,654.0345488274876,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,67.0,1632.0,1656.0,24.0,0.0,0.0,54.25302080437541,-17829.34697919339,23363219.15,23363219.15,23345389.803020805,23345335.55,27646358.185849987,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,68.0,1656.0,1680.0,24.0,0.0,0.0,1125.1918558795005,-22488.4881441202,10736880.64,10736880.64,10714392.15185588,10713266.96,16860403.959769856,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,69.0,1680.0,1704.0,24.0,0.0,0.0,1658.3510204069316,-29558.035847384483,18965793.38217391,18965793.38217391,18936235.34632653,18934576.995306123,12220732.60901494,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,70.0,1704.0,1728.0,24.0,0.0,0.0,0.0,-34401.775926701725,45291822.870000005,45291822.870000005,45257421.0940733,45257421.0940733,26426490.46462389,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,71.0,1728.0,1752.0,24.0,0.0,0.0,0.0,-60064.56979591772,19469841.49,19469841.49,19409776.920204084,19409776.920204084,28364917.295280013,True,ok:optimal,654.0345488274876,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,72.0,1752.0,1776.0,24.0,0.0,0.0,0.0,-29589.076998915523,12824968.549130434,12824968.549130434,12795379.47213152,12795379.47213152,12700550.820190351,True,ok:optimal,657.1108473746732,657.1108473746757,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,73.0,1776.0,1800.0,24.0,0.0,0.0,2.808868885040283e-06,-77347.95221687853,45208210.375708885,45208210.375708885,45130862.42349201,45130862.4234892,21476344.809461564,True,ok:optimal,657.110847374673,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,74.0,1800.0,1824.0,24.0,0.0,0.0,0.0,-24210.0,31727985.28,31727985.28,31703775.28,31703775.28,34764269.45666616,True,ok:optimal,657.1108473746723,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,75.0,1824.0,1848.0,24.0,0.0,0.0,0.0,-21834.0,28111510.89,28111510.89,28089676.89,28089676.89,29643934.909774777,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,76.0,1848.0,1872.0,24.0,0.0,0.0,0.0,-55267.77102955803,31758730.682778828,31758730.682778828,31703462.91174927,31703462.91174927,29836983.24109708,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,77.0,1872.0,1896.0,24.0,0.0,0.0,0.0,-85829.3194707036,62373329.3394707,62373329.3394707,62287500.02,62287500.02,45178052.23304493,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,78.0,1896.0,1920.0,24.0,0.0,0.0,0.0,-113774.91871456055,56625072.98871456,56625072.98871456,56511298.07,56511298.07,57269022.98457417,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,79.0,1920.0,1944.0,24.0,0.0,0.0,0.0,-42663.96501456946,51033548.129999995,51033548.129999995,50990884.164985426,50990884.164985426,54811567.3663033,True,ok:optimal,595.1186579169038,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,80.0,1944.0,1968.0,24.0,0.0,0.0,-548.5500000044703,-30072.859999999404,28846359.409999996,28846359.409999996,28816286.549999997,28816835.1,38904046.448237464,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,81.0,1968.0,1992.0,24.0,0.0,0.0,0.0,-24858.0,31418041.02,31418041.02,31393183.02,31393183.02,29030434.898351535,True,ok:optimal,657.1108473746723,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,82.0,1992.0,2016.0,24.0,0.0,0.0,0.0,-38703.60000000149,21136153.79,21136153.79,21097450.19,21097450.19,27353493.322569788,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,83.0,2016.0,2040.0,24.0,0.0,0.0,0.0,-48875.76950845122,34189289.953648396,34189289.953648396,34140414.184139945,34140414.184139945,25591709.922519717,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,84.0,2040.0,2064.0,24.0,0.0,0.0,0.0,-29418.0,34457584.510000005,34457584.510000005,34428166.510000005,34428166.510000005,33016834.909106165,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,85.0,2064.0,2088.0,24.0,0.0,0.0,152.2339025437832,-54275.45351693034,35316057.891909264,35316057.891909264,35261782.43839233,35261630.20448979,35040914.28214236,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,86.0,2088.0,2112.0,24.0,0.0,0.0,0.0,-36920.272386502475,31338549.24,31338549.24,31301628.967613496,31301628.967613496,32660327.359284617,True,ok:optimal,642.5822643331039,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,87.0,2112.0,2136.0,24.0,0.0,0.0,-1560.572686433792,-96472.49250165372,55876491.39616257,55876491.39616257,55780018.90366091,55781579.47634735,43230684.78150942,True,ok:optimal,657.110847374673,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,88.0,2136.0,2160.0,24.0,0.0,0.0,0.0,-32461.89953933656,36481641.690680526,36481641.690680526,36449179.79114119,36449179.79114119,46496413.71648478,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,89.0,2160.0,2184.0,24.0,0.0,0.0,0.0,-59727.199999999255,17877974.07,17877974.07,17818246.87,17818246.87,25523880.146273993,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,90.0,2184.0,2208.0,24.0,0.0,0.0,-3.725290298461914e-09,-42038.83584738523,27066923.482173916,27066923.482173916,27024884.64632653,27024884.646326534,19500883.2737483,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,91.0,2208.0,2232.0,24.0,0.0,0.0,0.0,-181071.0381704569,60925648.77718337,60925648.77718337,60744577.73901291,60744577.73901291,41880944.48881356,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,92.0,2232.0,2256.0,24.0,0.0,0.0,3.427267074584961e-06,-203106.51907363537,79984776.26856333,79984776.26856333,79781669.7494897,79781669.74948627,77406732.13942626,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,93.0,2256.0,2280.0,24.0,0.0,0.0,0.0,-51010.64389838278,41023630.940000005,41023630.940000005,40972620.29610162,40972620.29610162,51788213.09703522,True,ok:optimal,625.1877419244547,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_165049,2026-02-17T16:50:50.736728,window,94.0,2280.0,2304.0,24.0,0.0,0.0,0.0,-77784.8137942478,42339644.15,42339644.15,42261859.33620575,42261859.33620575,40293266.2720307,True,ok:optimal,644.7725233489815,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
