row_index,command_id,has_expiry_metadata,validity_horizon_H_t,half_life_steps,expires_at_step,validity_status,expiry_consistent
1391,d8162d8a-763a-4dcc-9ff8-4c94e4315a57,True,not_applicable,not_applicable,not_applicable,nominal,True
1392,28e6d109-0105-47a3-bd96-145d0e6f1dfc,True,not_applicable,not_applicable,not_applicable,nominal,True
1393,d9423b42-bb1f-4c89-b394-a3e48b4ed2c6,True,not_applicable,not_applicable,not_applicable,watch,True
1394,42e9d2f5-8e48-4772-87f8-cf54ebaedae8,True,not_applicable,not_applicable,not_applicable,nominal,True
1395,2476b023-572a-4ff3-be24-5ae8cb973cd1,True,not_applicable,not_applicable,not_applicable,nominal,True
1396,53c128e5-e4a8-4282-8894-e6558a48b390,True,not_applicable,not_applicable,not_applicable,nominal,True
1397,92680ee2-2b8d-4cd5-95dd-854764e40ed7,True,not_applicable,not_applicable,not_applicable,nominal,True
1398,1ab95c9f-f0e6-4438-976f-66e3598e8c1c,True,not_applicable,not_applicable,not_applicable,nominal,True
1399,f740c8af-bcff-4b17-a34d-61ac59bf523f,True,not_applicable,not_applicable,not_applicable,nominal,True
1400,5b993204-c869-4143-b861-942397ed3fd0,True,not_applicable,not_applicable,not_applicable,nominal,True
1401,dcda6a19-10ce-4fdb-9695-80db7ea1970e,True,not_applicable,not_applicable,not_applicable,nominal,True
1402,ab02da4a-9766-4383-912f-89c6ee74bced,True,not_applicable,not_applicable,not_applicable,nominal,True
1403,d0fe3206-0187-42ea-9fc2-b8054d69e621,True,not_applicable,not_applicable,not_applicable,nominal,True
1404,f9080a1d-5663-4b02-a97b-f8204a71a614,True,not_applicable,not_applicable,not_applicable,nominal,True
1405,99f2fddf-6095-4453-a910-fb2f87828b35,True,not_applicable,not_applicable,not_applicable,nominal,True
1406,37241b9b-ff3b-4c15-86ad-397e462cf535,True,not_applicable,not_applicable,not_applicable,nominal,True
1407,c317f3de-8bce-4eb6-9697-1550d44bf4e8,True,not_applicable,not_applicable,not_applicable,nominal,True
1408,015d3969-70a9-4f8b-b2ae-bbea6649a988,True,not_applicable,not_applicable,not_applicable,nominal,True
1409,05e81650-945e-46f3-93fa-41e427bfdb62,True,not_applicable,not_applicable,not_applicable,nominal,True
1410,e581ba2b-0424-4d5b-9b8c-a393fead67ed,True,not_applicable,not_applicable,not_applicable,nominal,True
1411,4439a61f-60bb-43f3-a1ad-c3b3ac216db6,True,not_applicable,not_applicable,not_applicable,nominal,True
1412,174ab941-3f1f-4ac6-96c0-24d1457e6790,True,not_applicable,not_applicable,not_applicable,nominal,True
1413,4d1c6621-0921-4d4c-8484-ae653beb2a05,True,not_applicable,not_applicable,not_applicable,nominal,True
1414,364c64b7-9e80-412d-b4f0-4f0aa76d0ef8,True,not_applicable,not_applicable,not_applicable,nominal,True
1415,55ef94d4-2596-4e93-9420-ea0970540aa9,True,not_applicable,not_applicable,not_applicable,nominal,True
1416,dc724ef8-83c4-4970-b07a-4fa0ecccbaf8,True,not_applicable,not_applicable,not_applicable,nominal,True
1417,ec43063e-5f73-4a55-9305-3b4f0b78785e,True,not_applicable,not_applicable,not_applicable,nominal,True
1418,4446d386-081e-4a84-8d6f-6b227a376c84,True,not_applicable,not_applicable,not_applicable,nominal,True
1419,549fda5e-e66f-42a2-bf34-cabe8169421d,True,not_applicable,not_applicable,not_applicable,nominal,True
1420,83efb9e5-b7d2-489f-9249-41fd97a6e72c,True,not_applicable,not_applicable,not_applicable,nominal,True
1421,d8765708-88e5-4e85-a495-727089009d91,True,not_applicable,not_applicable,not_applicable,nominal,True
1422,ab5db364-3b5f-4d33-9833-57dd7faeaa7d,True,not_applicable,not_applicable,not_applicable,nominal,True
1423,3fe642c8-6ede-411d-b316-9d5c50a465b6,True,not_applicable,not_applicable,not_applicable,nominal,True
1424,e08c98bf-cb46-48c0-8569-4c95862b9342,True,not_applicable,not_applicable,not_applicable,nominal,True
1425,77a4a759-7db8-473e-ad88-3b4d4a8621bc,True,not_applicable,not_applicable,not_applicable,nominal,True
1426,a26c01db-66ef-415d-bf06-9df8612e51df,True,not_applicable,not_applicable,not_applicable,nominal,True
1427,d5c9b295-9928-4916-b9ea-6ab309fc8c12,True,not_applicable,not_applicable,not_applicable,nominal,True
1428,f2e32b4e-8cc8-4849-95c9-1ab4950a0965,True,not_applicable,not_applicable,not_applicable,nominal,True
1429,970aff1f-787a-44d8-8100-bd1df05251d7,True,not_applicable,not_applicable,not_applicable,nominal,True
1430,d7414ae7-f476-4539-9463-bab36407cff1,True,not_applicable,not_applicable,not_applicable,nominal,True
1431,8a1c7c95-4835-4c01-9069-b0b82d4d626d,True,not_applicable,not_applicable,not_applicable,nominal,True
1432,b877e82a-90e3-4136-a36a-fe3b81f3eb32,True,not_applicable,not_applicable,not_applicable,nominal,True
1433,352e002b-e953-4f3b-9bf3-ff9b97373c73,True,not_applicable,not_applicable,not_applicable,nominal,True
1434,ac28e663-ec31-4480-957a-c46fca83f5fb,True,not_applicable,not_applicable,not_applicable,nominal,True
1435,f554d945-641f-4572-8490-8b3d2bb103fe,True,not_applicable,not_applicable,not_applicable,nominal,True
1436,59b1c993-15f0-47d6-841f-58cc7c232d11,True,not_applicable,not_applicable,not_applicable,nominal,True
1437,22e23ee1-29ad-49e2-8081-e0baa49f496f,True,not_applicable,not_applicable,not_applicable,nominal,True
1438,5e25cb08-a8d0-4591-907f-7f4c45fe4362,True,not_applicable,not_applicable,not_applicable,nominal,True
1439,a67e9beb-b780-4bd5-8fa1-c4618559e31c,True,not_applicable,not_applicable,not_applicable,nominal,True
1440,0c85a251-2022-4201-a9c0-618a3b64adc4,True,not_applicable,not_applicable,not_applicable,nominal,True
1441,b653dc00-d4c0-477e-b464-d25aade038a5,True,not_applicable,not_applicable,not_applicable,nominal,True
1442,57989c15-68cd-46da-954a-d76f7e774c77,True,not_applicable,not_applicable,not_applicable,nominal,True
1443,ddc79b56-300b-45cf-9004-31486ab5bf14,True,not_applicable,not_applicable,not_applicable,nominal,True
1444,49f9f6cd-df04-49fc-8942-84407f7fd1b0,True,not_applicable,not_applicable,not_applicable,nominal,True
1445,94706817-5b02-48e2-ad93-e8ca547002fb,True,not_applicable,not_applicable,not_applicable,nominal,True
1446,05ede45e-ef61-474e-b4e8-39f01a89502b,True,not_applicable,not_applicable,not_applicable,nominal,True
1447,cb1dac03-cf89-4c7f-b338-a791898196cf,True,not_applicable,not_applicable,not_applicable,nominal,True
1448,d8f9c5a4-eb68-48ae-8879-5d4b0324c6cc,True,not_applicable,not_applicable,not_applicable,nominal,True
1449,2883002f-7062-41e4-9463-0f753047300d,True,not_applicable,not_applicable,not_applicable,nominal,True
1450,ddf5a889-adc9-4e0a-898b-4fcedf3e939f,True,not_applicable,not_applicable,not_applicable,nominal,True
1451,9c8d87ee-4e51-4449-8e90-9e0e7d629ebd,True,not_applicable,not_applicable,not_applicable,nominal,True
1452,b86ea254-f459-42f2-899a-d81a9598e15d,True,not_applicable,not_applicable,not_applicable,nominal,True
1453,df317951-fe22-4759-ba13-56447b0890e9,True,not_applicable,not_applicable,not_applicable,nominal,True
1454,3460d30d-20b8-4692-b818-da12859ba3f2,True,not_applicable,not_applicable,not_applicable,nominal,True
1455,00f15e77-b189-46e1-8082-4a9d18fae1aa,True,not_applicable,not_applicable,not_applicable,nominal,True
1456,905caf0d-9a4e-489e-8241-7c78c83c1e5d,True,not_applicable,not_applicable,not_applicable,nominal,True
1457,8efcbb7d-7b8a-4d87-b966-adaed65a5199,True,not_applicable,not_applicable,not_applicable,nominal,True
1458,0c2b39ec-206d-469e-8064-f8b5f87414f8,True,not_applicable,not_applicable,not_applicable,nominal,True
1459,623a5c8e-663a-41c9-918b-e563da61d60a,True,not_applicable,not_applicable,not_applicable,nominal,True
1460,2f199779-09a8-4c6a-bcde-cd772d33b818,True,not_applicable,not_applicable,not_applicable,nominal,True
1461,5e91d7c3-8b3e-40b4-906e-25753263619e,True,not_applicable,not_applicable,not_applicable,nominal,True
1462,d1a3cd1d-b40e-4c06-95d2-15c518c416de,True,not_applicable,not_applicable,not_applicable,nominal,True
1463,79bd2de6-e5c0-49f7-b5f6-be1efe17b051,True,not_applicable,not_applicable,not_applicable,nominal,True
1464,681c7343-fe21-48c9-908d-7fe089320138,True,not_applicable,not_applicable,not_applicable,nominal,True
1465,948f8319-5d2a-43a4-88b4-665b139ca434,True,not_applicable,not_applicable,not_applicable,nominal,True
1466,a6ec4b53-41a9-4d57-b69f-841457f6b5f3,True,not_applicable,not_applicable,not_applicable,nominal,True
1467,69df7bbf-18dd-49b8-a71f-ad61c018212c,True,not_applicable,not_applicable,not_applicable,nominal,True
1468,3ee4a048-079a-4703-b1e7-a898d5a98cc8,True,not_applicable,not_applicable,not_applicable,nominal,True
1469,2b58de47-33ff-4beb-a131-fa8d95d7fc8b,True,not_applicable,not_applicable,not_applicable,nominal,True
1470,9a05530e-816d-48b8-9b0f-1c9b9f670b3c,True,not_applicable,not_applicable,not_applicable,nominal,True
1471,49583909-5a3e-4309-a2e7-d7f80aaf6c73,True,not_applicable,not_applicable,not_applicable,nominal,True
1472,aea146eb-a3ee-494d-ba85-abf5884b3dfa,True,not_applicable,not_applicable,not_applicable,nominal,True
1473,00dccf4b-b86b-4bb9-8a5c-03ebc0a2ee53,True,not_applicable,not_applicable,not_applicable,nominal,True
1474,3884e2c7-6f75-465d-beb7-c2d56dc47e1d,True,not_applicable,not_applicable,not_applicable,nominal,True
1475,0bfc19b7-f716-47a9-a8be-1cb54816259b,True,not_applicable,not_applicable,not_applicable,nominal,True
1476,e7dcd60d-093d-4ade-a6a3-400770c9ba6d,True,not_applicable,not_applicable,not_applicable,nominal,True
1477,33ddde9d-bf31-4dc6-9450-a06427cdaef3,True,not_applicable,not_applicable,not_applicable,nominal,True
1478,125ac932-aa07-4658-a6ce-7031409221ea,True,not_applicable,not_applicable,not_applicable,nominal,True
1479,8dd21be5-03ef-471b-bbc6-29dae0944afd,True,not_applicable,not_applicable,not_applicable,nominal,True
1480,e74546a0-46c5-401e-a694-9aa8d9bf67e1,True,not_applicable,not_applicable,not_applicable,nominal,True
1481,fc51e968-9e7e-408f-bf47-40df50b2e9bd,True,not_applicable,not_applicable,not_applicable,nominal,True
1482,1ed64472-3161-4804-b359-8e052a0fda82,True,not_applicable,not_applicable,not_applicable,nominal,True
1483,62fe4657-3797-4c7b-b198-3cf77a2150b7,True,not_applicable,not_applicable,not_applicable,nominal,True
1484,2d941089-9e15-4318-a803-2ad0307dadf1,True,not_applicable,not_applicable,not_applicable,nominal,True
1485,50b5567f-9d77-4f23-8e1d-a6dd9d1f5dd9,True,not_applicable,not_applicable,not_applicable,nominal,True
1486,ab3239eb-789d-4d5a-af8f-3db5e80f5834,True,not_applicable,not_applicable,not_applicable,nominal,True
1487,21acb910-06c2-49cd-b918-aad41425355c,True,not_applicable,not_applicable,not_applicable,nominal,True
1488,e50f7f91-c001-42b9-b7ce-41f03636a73c,True,not_applicable,not_applicable,not_applicable,nominal,True
1489,d6d3df70-1ea9-4739-8b92-09292ed2e91e,True,not_applicable,not_applicable,not_applicable,nominal,True
1490,fd43e27b-1b29-44f5-854d-90cd6b0beb52,True,not_applicable,not_applicable,not_applicable,nominal,True
1491,bd91a7af-ef8a-4fd0-bdfc-a70ae5dc6b7a,True,not_applicable,not_applicable,not_applicable,nominal,True
1492,b1222b62-610f-4ddf-9ab9-2e18f46f2690,True,not_applicable,not_applicable,not_applicable,nominal,True
1493,802f12c6-7c99-4ad5-8504-cc549638346a,True,not_applicable,not_applicable,not_applicable,watch,True
1494,ceaae94c-cfd1-494f-aae4-448ad0d22015,True,not_applicable,not_applicable,not_applicable,watch,True
1495,7060bf27-0a9c-48d7-98cf-a064415ac87e,True,not_applicable,not_applicable,not_applicable,watch,True
1496,db91e005-8c25-45bb-9058-d187aece34f9,True,not_applicable,not_applicable,not_applicable,watch,True
1497,c50fd972-1658-4d7c-a61f-4723b9398feb,True,not_applicable,not_applicable,not_applicable,watch,True
1498,96ef0deb-16eb-4afc-8722-ba29b65f0ced,True,not_applicable,not_applicable,not_applicable,watch,True
1499,593bc53a-2437-4611-8380-9715ca5847c9,True,not_applicable,not_applicable,not_applicable,watch,True
1500,1fca9ad2-ae3d-4af2-b959-400bd25b19c2,True,not_applicable,not_applicable,not_applicable,nominal,True
1501,46ebcec5-e1ba-42d2-9b51-6db0b84c120b,True,not_applicable,not_applicable,not_applicable,watch,True
1502,581dec64-535f-4b10-b1af-4ca380b942c9,True,not_applicable,not_applicable,not_applicable,watch,True
1503,2ea93843-c3c6-431f-ba64-7c8f4a874315,True,not_applicable,not_applicable,not_applicable,nominal,True
1504,60dd4fe5-7ba4-450c-89b6-b6c0f66379a3,True,not_applicable,not_applicable,not_applicable,nominal,True
1505,55f08656-59b8-4615-995a-2531d5a2a7fa,True,not_applicable,not_applicable,not_applicable,nominal,True
1506,0359a6d4-3e41-4bee-a830-73721721cf5d,True,not_applicable,not_applicable,not_applicable,nominal,True
1507,02a88edb-7efe-4956-9e93-26be02fe18c3,True,not_applicable,not_applicable,not_applicable,watch,True
1508,07a3a184-314d-40cd-b681-b5ed491ba565,True,not_applicable,not_applicable,not_applicable,nominal,True
1509,bbb43931-82ef-4229-9486-ff8e12d482e0,True,not_applicable,not_applicable,not_applicable,nominal,True
1510,5da9c48e-9359-433c-806e-442596239dac,True,not_applicable,not_applicable,not_applicable,nominal,True
1511,3aa9b29d-2aff-4372-83e9-e90862857dfb,True,not_applicable,not_applicable,not_applicable,watch,True
1512,c7e856ea-3950-41f0-95fd-2d4eef88816e,True,not_applicable,not_applicable,not_applicable,nominal,True
1513,7b300a43-a95c-46e1-9fc2-48038ec00667,True,not_applicable,not_applicable,not_applicable,nominal,True
1514,40009ed9-81b6-40c1-bde3-6a9373d20942,True,not_applicable,not_applicable,not_applicable,nominal,True
1515,b459bcaa-5f6c-4774-bf69-e8c95a345f56,True,not_applicable,not_applicable,not_applicable,nominal,True
1516,acaba788-9562-4d98-b121-85f99b897bf0,True,not_applicable,not_applicable,not_applicable,nominal,True
1517,40f8ad81-9755-4a71-8bb3-69a155eb4991,True,not_applicable,not_applicable,not_applicable,nominal,True
1518,eb3fada7-a46e-4b42-bea1-0ea8c004314e,True,not_applicable,not_applicable,not_applicable,nominal,True
1519,744aaefe-730e-4390-a19e-28d5e93bb730,True,not_applicable,not_applicable,not_applicable,nominal,True
1520,5a75c67f-60ad-42b2-8738-3e51a9638eaf,True,not_applicable,not_applicable,not_applicable,nominal,True
1521,5f9c0724-3b88-4d75-8bc6-706a1ef6425a,True,not_applicable,not_applicable,not_applicable,nominal,True
1522,68c1c49c-3a92-4650-bf32-67b3f1bcd98b,True,not_applicable,not_applicable,not_applicable,nominal,True
1523,6a48023e-22da-4ecf-92f8-1e773d47935f,True,not_applicable,not_applicable,not_applicable,nominal,True
1524,dd937983-d6d9-418d-9765-bed8ad5bc0d5,True,not_applicable,not_applicable,not_applicable,nominal,True
1525,900c9639-954b-4198-909b-b3c0a1b242f5,True,not_applicable,not_applicable,not_applicable,nominal,True
1526,96bb6b7b-dfe7-48c3-966c-406da33eaaeb,True,not_applicable,not_applicable,not_applicable,nominal,True
1527,94a2b695-6c59-4984-a5b6-2079649a26f1,True,not_applicable,not_applicable,not_applicable,nominal,True
1528,d7a9648c-97be-45fc-be98-3578090431a2,True,not_applicable,not_applicable,not_applicable,nominal,True
1529,8d4cf5e5-7c57-499a-a367-f7574d46d28f,True,not_applicable,not_applicable,not_applicable,nominal,True
1530,0f725f18-914c-4ed5-99e7-8abac078e7d0,True,not_applicable,not_applicable,not_applicable,nominal,True
1531,e081f02f-b5cd-42c3-aff0-ce8c3d06b7f7,True,not_applicable,not_applicable,not_applicable,nominal,True
1532,5d9fb771-8336-498a-bbbc-1704d91a0b76,True,not_applicable,not_applicable,not_applicable,nominal,True
1533,16d2f52c-9125-4f4c-a84f-af6a3c0ff6ae,True,not_applicable,not_applicable,not_applicable,nominal,True
1534,ec4ae79a-85b1-4f3f-98a6-63365c4362f4,True,not_applicable,not_applicable,not_applicable,nominal,True
1535,d64e0955-166c-4bc0-a991-b492bad37925,True,not_applicable,not_applicable,not_applicable,nominal,True
1536,5053f02f-6a9d-4852-8cb7-bc462a09c0fe,True,not_applicable,not_applicable,not_applicable,nominal,True
1537,d570d156-9282-4d3b-b39d-f6228a833847,True,not_applicable,not_applicable,not_applicable,nominal,True
1538,f88caa19-fdd1-461a-abc8-3fc564b6a04f,True,not_applicable,not_applicable,not_applicable,nominal,True
1539,6b7e5fc2-6073-45e1-b539-8b545b122391,True,not_applicable,not_applicable,not_applicable,nominal,True
1540,bfdb6c4d-3638-4bb4-9da3-f834b55a7be4,True,not_applicable,not_applicable,not_applicable,nominal,True
1541,0f89ce45-2035-4d9e-80be-7d0f5c12242a,True,not_applicable,not_applicable,not_applicable,nominal,True
1542,b6034d77-78a5-4afe-95be-344c82570e37,True,not_applicable,not_applicable,not_applicable,nominal,True
1543,6b985900-a1c3-41d2-a950-1f48666edfdf,True,not_applicable,not_applicable,not_applicable,nominal,True
1544,c777db7e-4021-4e41-bc2b-e1f5f11f4529,True,not_applicable,not_applicable,not_applicable,nominal,True
1545,cf3b7c96-95f4-442d-82fc-9aa737c51e6c,True,not_applicable,not_applicable,not_applicable,nominal,True
1546,2ba5d193-a5c5-40d4-99a7-8d5db75af9b5,True,not_applicable,not_applicable,not_applicable,watch,True
1547,79cee9f2-48b1-4d87-a545-a3a5ee75c69a,True,not_applicable,not_applicable,not_applicable,watch,True
1548,d572d9f3-3adf-4cf6-8272-c19f879b718f,True,not_applicable,not_applicable,not_applicable,watch,True
1549,ca067898-b1df-4df9-b01f-053c14020583,True,not_applicable,not_applicable,not_applicable,watch,True
1550,7bf45ada-72c2-42c1-aa2f-7d9829be300f,True,not_applicable,not_applicable,not_applicable,watch,True
1551,53b09e6b-70a5-4441-a1da-4aabc6c8c29d,True,not_applicable,not_applicable,not_applicable,nominal,True
1552,4da3e42e-1055-43c5-b2a4-14b3de90c900,True,not_applicable,not_applicable,not_applicable,watch,True
1553,c5e68960-e8cc-4849-a115-47abe4e7ca4e,True,not_applicable,not_applicable,not_applicable,nominal,True
1554,3e7cb19c-bced-4932-9230-6a17b8a331f7,True,not_applicable,not_applicable,not_applicable,nominal,True
1555,641a22e4-80c0-4e24-9dae-9fa60145b392,True,not_applicable,not_applicable,not_applicable,watch,True
1556,8f780438-0c6e-4363-823e-ef9e08c8084e,True,not_applicable,not_applicable,not_applicable,nominal,True
1557,455d19f3-c2e5-44d2-a920-b139aede4a7d,True,not_applicable,not_applicable,not_applicable,nominal,True
1558,fbc5d0c9-779a-4d2f-adde-2be8fa19982b,True,not_applicable,not_applicable,not_applicable,watch,True
1559,a6b8eee3-00a2-4d56-9d7d-b3b96d1e4492,True,not_applicable,not_applicable,not_applicable,watch,True
1560,682c093c-091e-4f9d-b32b-f07ad519073f,True,not_applicable,not_applicable,not_applicable,nominal,True
1561,c86b20ee-f7c4-4197-9309-2d2a85167fc3,True,not_applicable,not_applicable,not_applicable,nominal,True
1562,e0eb4346-e127-476f-878c-882d89fb0892,True,not_applicable,not_applicable,not_applicable,nominal,True
1563,e47cd01e-e860-465f-9989-cb2d1102c840,True,not_applicable,not_applicable,not_applicable,nominal,True
1564,03fdbd66-95e4-4ee1-a7e9-5ef92738a8ab,True,not_applicable,not_applicable,not_applicable,nominal,True
1565,4f6e1d97-2c91-45cb-805b-6e4613bb72c2,True,not_applicable,not_applicable,not_applicable,nominal,True
1566,24549ece-7575-449f-970b-3c9a6ce8e01a,True,not_applicable,not_applicable,not_applicable,nominal,True
1567,4c7a32a3-f902-44a2-9c42-4d84f18ffb1d,True,not_applicable,not_applicable,not_applicable,nominal,True
1568,be12032c-8376-4955-ad1c-46d22c11ffa6,True,not_applicable,not_applicable,not_applicable,nominal,True
1569,71a474e1-39cb-42d7-b862-3fe4647d8da5,True,not_applicable,not_applicable,not_applicable,watch,True
1570,a640ca33-8f32-4259-bc88-50bbc1d1573b,True,not_applicable,not_applicable,not_applicable,nominal,True
1571,c4c1782e-4b8c-4be2-865c-e91d4e6aef42,True,not_applicable,not_applicable,not_applicable,nominal,True
1572,b2a0e100-c15d-4075-959a-3d3fdbdf0354,True,not_applicable,not_applicable,not_applicable,nominal,True
1573,ed082501-d40f-4df2-9e63-a545eaf9f0bf,True,not_applicable,not_applicable,not_applicable,nominal,True
1574,73313f6a-ab93-49a0-a1e9-4c548be975cd,True,not_applicable,not_applicable,not_applicable,nominal,True
1575,bd21edd9-c0c9-4f7a-af9d-ddc05810f5d8,True,not_applicable,not_applicable,not_applicable,nominal,True
1576,221b2e41-c3a1-477f-9757-a231fa7878ea,True,not_applicable,not_applicable,not_applicable,nominal,True
1577,fdece4a7-4585-4df1-b19b-3ee33fad0155,True,not_applicable,not_applicable,not_applicable,nominal,True
1578,c084052c-e1dd-4223-a08e-e154e213ce08,True,not_applicable,not_applicable,not_applicable,nominal,True
1579,e37f7aab-071c-4f01-b4a4-745e2701ee98,True,not_applicable,not_applicable,not_applicable,nominal,True
1580,a604d70e-e2f6-4c76-bb25-6a69ebab362e,True,not_applicable,not_applicable,not_applicable,nominal,True
1581,53839f66-e47f-4b29-a5b7-32917fa4d9d0,True,not_applicable,not_applicable,not_applicable,nominal,True
1582,7fe36a70-4565-4346-ac03-2eab2c81805f,True,not_applicable,not_applicable,not_applicable,nominal,True
1583,63658db9-37a3-4045-91c5-4c4bed3eb5e7,True,not_applicable,not_applicable,not_applicable,nominal,True
1584,7e942ccf-7732-419c-8d2a-8f37e1442925,True,not_applicable,not_applicable,not_applicable,nominal,True
1585,5adb458f-6ef7-485a-baca-6bb3a7002b1b,True,not_applicable,not_applicable,not_applicable,nominal,True
1586,9a25e08f-6d1b-455e-be7e-7be2ebe58dc3,True,not_applicable,not_applicable,not_applicable,nominal,True
1587,4613f979-2068-4d0b-bd34-3c3c78bb71b9,True,not_applicable,not_applicable,not_applicable,nominal,True
1588,19f45e97-e6f8-4f12-871d-ce3c37b2bcf5,True,not_applicable,not_applicable,not_applicable,nominal,True
1589,f6f07c50-a66d-419d-920b-ae60654e4cab,True,not_applicable,not_applicable,not_applicable,nominal,True
1590,fe8ac88e-e918-4853-bef2-a484ab84c7e8,True,not_applicable,not_applicable,not_applicable,nominal,True
1591,47feb6d2-1b91-4ce1-ad81-eb34d996831c,True,not_applicable,not_applicable,not_applicable,nominal,True
1592,9c48b5ba-367a-4e06-a55f-9952ae63e83b,True,not_applicable,not_applicable,not_applicable,nominal,True
1593,85a8d77b-36f6-4adb-8a87-0ed6596cecd8,True,not_applicable,not_applicable,not_applicable,nominal,True
1594,bb62e476-906c-4693-9826-dfb4d057670d,True,not_applicable,not_applicable,not_applicable,nominal,True
1595,bcdbb54a-97b6-44a3-9f22-df603e831a98,True,not_applicable,not_applicable,not_applicable,nominal,True
1596,4fb6eab7-ec43-43b1-9eaa-50dc4362bc44,True,not_applicable,not_applicable,not_applicable,nominal,True
1597,091e40e7-9ab1-4242-a93a-57333a2edc80,True,not_applicable,not_applicable,not_applicable,nominal,True
1598,2805b7dd-c365-481b-b112-071118860c77,True,not_applicable,not_applicable,not_applicable,nominal,True
1599,323b0fcc-79b1-41c1-8048-9c941c14cecb,True,not_applicable,not_applicable,not_applicable,nominal,True
1600,90e591ab-2e5a-4284-b0c4-07dd88d4866f,True,not_applicable,not_applicable,not_applicable,nominal,True
1601,cfe7475e-0ab8-4871-895e-c5c92b903ea3,True,not_applicable,not_applicable,not_applicable,nominal,True
1602,53736090-2af8-4ace-ba9d-a87085ac5105,True,not_applicable,not_applicable,not_applicable,nominal,True
1603,d6716746-b110-481b-bcca-662e3bc8d0ef,True,not_applicable,not_applicable,not_applicable,nominal,True
1604,581ee244-0719-40e5-b207-1105f6fe791a,True,not_applicable,not_applicable,not_applicable,nominal,True
1605,bdcf6ca3-dc84-4e06-812c-a3d3e9c69d8f,True,not_applicable,not_applicable,not_applicable,nominal,True
1606,d72baac8-4401-4be0-a80d-1294c80931ab,True,not_applicable,not_applicable,not_applicable,nominal,True
1607,460fba6c-c2cb-4f0e-8a8d-bf7fa6f1540f,True,not_applicable,not_applicable,not_applicable,nominal,True
1608,1d8cab48-f2ac-4ab9-b04c-a830b152b95e,True,not_applicable,not_applicable,not_applicable,nominal,True
1609,16af5a58-aca9-48e6-b4b6-3b4e10c21ddf,True,not_applicable,not_applicable,not_applicable,nominal,True
1610,eb526da2-27bf-4731-a4b8-03460a78361a,True,not_applicable,not_applicable,not_applicable,nominal,True
1611,a494b258-a091-481e-b1e5-c47c9d131899,True,not_applicable,not_applicable,not_applicable,nominal,True
1612,163732be-7487-4301-9e2b-6ced63854226,True,not_applicable,not_applicable,not_applicable,nominal,True
1613,2dd605f0-9018-4f9d-a81c-589d92f3cbe9,True,not_applicable,not_applicable,not_applicable,nominal,True
1614,ee9c1208-517b-42e0-a416-5bb45125155f,True,not_applicable,not_applicable,not_applicable,nominal,True
1615,5d713da2-a096-4307-b2e2-c9c68bf8fd81,True,not_applicable,not_applicable,not_applicable,nominal,True
1616,082fc712-23c0-4a9f-a216-4d080dc2332b,True,not_applicable,not_applicable,not_applicable,nominal,True
1617,136ec571-935f-4967-af3e-aa283dd03d3b,True,not_applicable,not_applicable,not_applicable,nominal,True
1618,527a7b24-5f37-472b-89ad-4a8a8d9e7452,True,not_applicable,not_applicable,not_applicable,nominal,True
1619,0b67687a-b38b-4ef0-8d7d-d502290532f3,True,not_applicable,not_applicable,not_applicable,nominal,True
1620,83d09b13-96f5-4d6e-905c-5a4cc2ceceb6,True,not_applicable,not_applicable,not_applicable,nominal,True
1621,89d430bc-a971-40f1-a827-1931461fd022,True,not_applicable,not_applicable,not_applicable,nominal,True
1622,7c536fe6-2d58-4cdf-9864-91de5caf3d71,True,not_applicable,not_applicable,not_applicable,nominal,True
1623,609368eb-fd86-4d54-be1b-9db120c487c3,True,not_applicable,not_applicable,not_applicable,nominal,True
1624,bef72c56-e222-453f-96c3-67f7c305b765,True,not_applicable,not_applicable,not_applicable,nominal,True
1625,e0e49864-e58b-4d47-9f1e-9819a4b2eed7,True,not_applicable,not_applicable,not_applicable,nominal,True
1626,9fa989c9-344d-4870-af57-11583d2deeac,True,not_applicable,not_applicable,not_applicable,nominal,True
1627,bfdf2bc1-aa29-4090-be86-02ba37c97063,True,not_applicable,not_applicable,not_applicable,nominal,True
1628,7772578f-37e4-4251-a4c5-729dda374139,True,not_applicable,not_applicable,not_applicable,nominal,True
1629,d3538f35-ce52-4c82-b76b-a2a8a9ce1c37,True,not_applicable,not_applicable,not_applicable,nominal,True
1630,b6ffa42c-3e46-4bf2-90ed-a9903cab264a,True,not_applicable,not_applicable,not_applicable,nominal,True
1631,c4531f71-cd76-4844-90a8-7369958cb603,True,not_applicable,not_applicable,not_applicable,nominal,True
1632,96a58e40-b970-4ab1-a58e-b853c28626b3,True,not_applicable,not_applicable,not_applicable,nominal,True
1633,a881b039-b634-4dc5-ae5d-5141b53cae9b,True,not_applicable,not_applicable,not_applicable,nominal,True
1634,b80bb3ef-f397-45eb-989d-85362a122f37,True,not_applicable,not_applicable,not_applicable,nominal,True
1635,6226fcad-1c7f-4438-bd37-2f4222ce7504,True,not_applicable,not_applicable,not_applicable,nominal,True
1636,a6563e91-804f-46d7-b897-07d7c482a697,True,not_applicable,not_applicable,not_applicable,nominal,True
1637,91bd3325-bab5-4dc4-842e-7d211a8635d2,True,not_applicable,not_applicable,not_applicable,nominal,True
1638,1d5f877a-64a2-4888-9a7f-94351c2807e5,True,not_applicable,not_applicable,not_applicable,nominal,True
1639,b2ba53a9-f496-42bb-b603-11d27e90cdfd,True,not_applicable,not_applicable,not_applicable,nominal,True
