t,validity_score,validity_status,normalized_residual,subgroup_gap,drift_score,adaptation_instability,reliability_interaction,shift_alert_flag
2385,0.9591890063388734,nominal,0.03780768686711305,0.0,0.11929535972174206,0.05,0.0,False
2386,0.9567185094652189,nominal,0.0476289594348211,0.0,0.11937125338037889,0.05,0.0,False
2387,0.8825681260497478,nominal,0.13409651366485645,0.0,0.11944123741954081,0.05,0.3501299870008666,False
2388,0.9542651223622407,nominal,0.0570313551006703,0.0,0.11947592602062239,0.05,0.0005456910564481943,False
2389,0.9049902113867542,nominal,0.044379836228100086,0.0,0.11947665753045413,0.05,0.3501299870008666,False
2390,0.9509055979862033,nominal,0.07075693084528337,0.0,0.119523763015273,0.05,2.77799614134544e-06,False
2391,0.9599218250985218,nominal,0.03453257538977322,0.0,0.11964122896627484,0.05,0.00011190173853337093,False
2392,0.9555827276430742,nominal,0.05189067618504229,0.0,0.11968650294218432,0.05,4.868481485598153e-05,False
2393,0.9102116152727951,nominal,0.2334099093792046,0.0,0.1195802464849911,0.05,0.0001323872360363687,False
2394,0.9109268288772953,nominal,0.020566389719597677,0.0,0.11956037821337652,0.05,0.3501299870008666,False
2395,0.9589898175093376,nominal,0.03837732498960588,0.0,0.11956432536492606,0.05,1.9907801837137917e-05,False
2396,0.9643511470119615,nominal,0.016929469367926553,0.0,0.11950929329632835,0.05,9.751324527440541e-05,False
2397,0.9040452757157582,nominal,0.04814536630265629,0.0,0.11949442329223849,0.05,0.3501299870008666,False
2398,0.9452528497547533,nominal,0.09339492970007254,0.0,0.11946369763853946,0.05,3.785528347066691e-05,False
2399,0.9153627779476728,nominal,0.21291609313535545,0.0,0.11936940297438671,0.05,0.00022878782407320664,False
2400,0.8576121457189803,nominal,0.2340689599999405,0.0,0.11925558115452313,0.05,0.3501299870008666,False
2401,0.870483168718723,nominal,0.39253876557081535,0.0,0.11927228921603118,0.05,0.00018454696911274215,False
2402,0.8460875360049112,nominal,0.49011889646164847,0.0,0.11919903362517587,0.05,0.00028622103094311235,False
2403,0.8196957248613871,nominal,0.5625556427002906,0.0,0.1521663146771923,0.05,0.011547343520678766,False
2404,0.7702669325105178,nominal,0.5220147318417894,0.0,0.1849721026274935,0.05,0.36489976002357416,False
2405,0.8020816727396812,nominal,0.567049990865268,0.0,0.217710965901827,0.05,0.03409090909090906,False
2406,0.8774540778999854,nominal,0.23270223200519288,0.0,0.2502399312782774,0.05,0.04548251895373856,False
2407,0.8820708282910737,nominal,0.18145169348786747,0.0,0.2825927796199457,0.05,0.05698461608646832,False
2408,0.8585965566929785,nominal,0.24293903194586225,0.0,0.3147070629664159,0.05,0.06818181818181823,False
2409,0.8360808928626731,nominal,0.1072734557398207,0.0,0.3466355715766014,0.05,0.4018241925803432,False
2410,0.8840369267227983,nominal,0.07654124073604454,0.0,0.37820374342087454,0.05,0.09124676272677101,False
2411,0.8620667946022511,nominal,0.13281908800185807,0.0,0.409437621531876,0.05,0.10227272727272729,False
2412,0.8636180633132741,nominal,0.09493274492537329,0.0,0.4403725744912735,0.05,0.11382823704751932,False
2413,0.8651675709068221,nominal,0.05757712365336653,0.0,0.47085834732195836,0.05,0.12510985810296393,False
2414,0.8632088178141866,nominal,0.06562073057861165,0.0,0.4706387563142445,0.05,0.12505498852207753,False
2415,0.8111303412818035,nominal,0.09016988238094416,0.0,0.47061313664548315,0.05,0.4313637386257583,False
2416,0.8102615395364621,nominal,0.2775590712319088,0.0,0.4704934632778031,0.05,0.125,False
2417,0.8570884495850319,nominal,0.09029231789228034,0.0,0.47040387596262057,0.05,0.1250513049958254,False
2418,0.8614642065915645,nominal,0.07281825320121109,0.0,0.47040615054066315,0.05,0.125,False
2419,0.9606915910730615,nominal,0.04548882862420505,0.0,0.10218100885443654,0.05,0.0,False
2420,0.8773751804678834,nominal,0.052472979674261504,0.0,0.1020337858398796,0.05,0.5439987829705011,False
2421,0.8890305285001037,nominal,0.06323475933112276,0.0,0.10193732478640778,0.05,0.44848877806556053,False
2422,0.9281998616080495,nominal,0.12974501342117434,0.0,0.10162709118328539,0.05,0.07692311199999946,False
2423,0.9413555552877129,nominal,0.12344786394026645,0.0,0.10141236363610277,0.05,3.999999920178965e-08,False
2424,0.9577126047170238,nominal,0.05824924684241135,0.0,0.1011254163618665,0.05,1.999999943436137e-09,False
2425,0.9702700120301447,nominal,0.00820327903586188,0.0,0.10089581255444911,0.05,3.799999925835351e-08,False
2426,0.9664331722831736,nominal,0.02366569228442809,0.0,0.10075202322859679,0.05,0.0,False
2427,0.9540315286146,nominal,0.0734748002194051,0.0,0.10049882665274369,0.05,3.999999920178965e-08,False
2428,0.9412888811563873,nominal,0.12458364828100363,0.0,0.10032603236680848,0.05,1.999999943436137e-09,False
2429,0.9203425349165371,nominal,0.2085495897568638,0.0,0.10010030972123539,0.05,3.799999925835351e-08,False
2430,0.9436664351543583,nominal,0.11526392161943443,0.0,0.10008792220391532,0.05,0.0,False
2431,0.9713234657537104,nominal,0.004642999499912933,0.0,0.10007892185655676,0.05,0.0,False
2432,0.9123501687274641,nominal,0.24049683003277975,0.0,0.10012808882170511,0.05,3.999999920178965e-08,False
2433,0.9301452517002567,nominal,0.1692257083327657,0.0,0.10024160608275912,0.05,0.0,False
2434,0.9187861847888816,nominal,0.21463731926947133,0.0,0.1002724269687527,0.05,0.0,False
2435,0.9637291551818571,nominal,0.03471233991976074,0.0,0.10046379919101366,0.05,0.0,False
2436,0.9589938399951278,nominal,0.05351555060158632,0.0,0.10063633327237871,0.05,3.799999925835351e-08,False
2437,0.9551607915393705,nominal,0.06871871831097882,0.0,0.10079764441442375,0.05,0.0,False
2438,0.9356642726476763,nominal,0.14655732567370874,0.0,0.10098194966948291,0.05,3.999999920178965e-08,False
2439,0.9030788214066704,nominal,0.27665852946713,0.0,0.10128270263273559,0.05,3.799999925835351e-08,False
2440,0.9462727734565278,nominal,0.10362735035214206,0.0,0.10160189977718427,0.05,5.999999819206181e-08,False
2441,0.9269454034798781,nominal,0.18075917751996132,0.0,0.10182401070065773,0.05,0.0,False
2442,0.9248114589951401,nominal,0.1890523203894723,0.0,0.10212727603745968,0.05,3.799999925835351e-08,False
2443,0.9659496600516104,nominal,0.02424642524248975,0.0,0.10244366668883542,0.05,1.999999943436137e-09,False
2444,0.9711911683499773,nominal,0.0030468803508725546,0.0,0.10273555781152288,0.05,0.0,False
2445,0.9660093216454241,nominal,0.02346977812845064,0.0,0.10311615411231623,0.05,1.9999999767428278e-08,False
2446,0.9553553444282498,nominal,0.06577931180850674,0.0,0.1034991380981178,0.05,0.0,False
2447,0.9441563312438868,nominal,0.11021204290796897,0.0,0.10395326164560552,0.05,3.799999925835351e-08,False
2448,0.9214265292970488,nominal,0.20079429413726463,0.0,0.10437445584317556,0.05,3.999999920178965e-08,False
2449,0.9368612635909697,nominal,0.13867652903512945,0.0,0.10484802075123957,0.05,0.0,False
2450,0.9694269216041631,nominal,0.00809150089776536,0.0,0.10525098435697837,0.05,4.1999999145225786e-08,False
2451,0.9413816918228819,nominal,0.11997282390758893,0.0,0.10562546600110535,0.05,5.999999819206181e-08,False
2452,0.92844998223125,nominal,0.17136030546056946,0.0,0.10604967701803852,0.05,3.999999920178965e-08,False
2453,0.9702087476308896,nominal,0.003971334287964496,0.0,0.10649207898559669,0.05,1.9999999767428278e-08,False
2454,0.8981637027463542,nominal,0.29184424933892233,0.0,0.10687617459457617,0.05,0.0,False
2455,0.9516654995775279,nominal,0.0774827923280873,0.0,0.10731898170225164,0.05,3.999999920178965e-08,False
2456,0.9335572866970685,nominal,0.1495526737741438,0.0,0.1077726492969812,0.05,9.99999949513608e-08,False
2457,0.9220591268213065,nominal,0.025543449778948037,0.0,0.31175222259024366,0.05,0.01136377477271755,False
2458,0.882963155797808,nominal,0.02451094280877196,0.0,0.5,0.05,0.02272738999999302,False
2459,0.8824358449686518,nominal,0.019802038739030175,0.0,0.5,0.05,0.03409096897727082,False
2460,0.8947006498096054,nominal,0.09119740076157797,0.0,0.0,0.05,0.5,False
2461,0.9034574451065028,nominal,0.056170219573988434,0.0,0.0,0.05,0.5,False
2462,0.898605159262111,nominal,0.07557936295155583,0.0,0.0,0.05,0.5,False
2463,0.8951897209167966,nominal,0.08924111633281297,0.0,0.0,0.05,0.5,False
2464,0.8905802320401445,nominal,0.10767907183942152,0.0,0.0,0.05,0.5,False
2465,0.8983305207310669,nominal,0.06985973525755022,0.0,0.0,0.05,0.5113636363636364,False
2466,0.9134113161990989,nominal,0.00271837156724085,0.0,0.0,0.05,0.5227272727272727,False
2467,0.9074548227432612,nominal,0.01972616357240971,0.0,0.0,0.05,0.5340909090909092,False
2468,0.8857328822111543,nominal,0.09979574388265575,0.0,0.0,0.05,0.5454545454545454,False
2469,0.8879123177512203,nominal,0.08425981990421026,0.0,0.0,0.05,0.5568181818181819,False
2470,0.8899398972558135,nominal,0.069331320067655,0.0,0.0,0.05,0.5681818181818181,False
2471,0.894701135561593,nominal,0.04346818502635557,0.0,0.0,0.05,0.5795454545454546,False
2472,0.869834632212768,nominal,0.13611601660347336,0.0,0.0,0.05,0.5909090909090908,False
2473,0.8972826465572514,nominal,0.019505777407357823,0.0,0.0,0.05,0.6022727272727273,False
2474,0.8974763540123842,nominal,0.011912765768645127,0.0,0.0,0.05,0.6136363636363636,False
2475,0.8933700871392497,nominal,0.021519651443001133,0.0,0.0,0.05,0.625,False
2476,0.8969569770588997,nominal,0.007172091764401049,0.0,0.0,0.05,0.625,False
2477,0.8946014534252036,nominal,0.01659418629918579,0.0,0.0,0.05,0.625,False
2478,0.8907022264555161,nominal,0.032191094177935566,0.0,0.0,0.05,0.625,False
2479,0.8879519778744132,nominal,0.04319208850234753,0.0,0.0,0.05,0.625,False
2480,0.8781318913960146,nominal,0.08247243441594157,0.0,0.0,0.05,0.625,False
2481,0.8843541115531157,nominal,0.05758355378753687,0.0,0.0,0.05,0.625,False
2482,0.887099233641083,nominal,0.039784883617485764,0.0,0.0,0.05,0.6363636363636364,False
2483,0.8960389227583545,nominal,0.004026127148399998,0.0,0.0,0.05,0.6363636363636364,False
2484,0.8922087671106638,nominal,0.01934674973916297,0.0,0.0,0.05,0.6363636363636364,False
2485,0.8877332449945424,nominal,0.030430656385466645,0.0,0.0,0.05,0.6477272727272727,False
2486,0.8864599274936189,nominal,0.02870574457097868,0.0,0.0,0.05,0.6590909090909092,False
2487,0.8784690456206015,nominal,0.05385109024486693,0.0,0.0,0.05,0.6704545454545454,False
2488,0.8732418885123887,nominal,0.06794153685953587,0.0,0.0,0.05,0.6818181818181819,False
2489,0.8723697732892244,nominal,0.06461181593401112,0.0,0.0,0.05,0.6931818181818181,False
2490,0.8720087784758555,nominal,0.05923761336930511,0.0,0.0,0.05,0.7045454545454546,False
2491,0.8677660010609756,nominal,0.06939054121064328,0.0,0.0,0.05,0.7159090909090908,False
2492,0.8749668603663434,nominal,0.03376892217098972,0.0,0.0,0.05,0.7272727272727273,False
2493,0.8789206720236951,nominal,0.017953675541583225,0.0,0.0,0.05,0.7272727272727273,False
2494,0.8792830356004058,nominal,0.00968603941655828,0.0,0.0,0.05,0.7386363636363636,False
2495,0.8796325739782886,nominal,0.001469704086845598,0.0,0.0,0.05,0.75,False
2496,0.8760676615126965,nominal,0.01572935394921363,0.0,0.0,0.05,0.75,False
2497,0.8713368191601749,nominal,0.034652723359300384,0.0,0.0,0.05,0.75,False
2498,0.8465353983974206,nominal,0.133858406410317,0.0,0.0,0.05,0.75,False
2499,0.8463206703774091,nominal,0.1347173184903634,0.0,0.0,0.05,0.75,False
2500,0.8437332078055227,nominal,0.14506716877790884,0.0,0.0,0.05,0.75,False
2501,0.8986771243782136,nominal,0.00029150248714567483,0.0,0.0,0.05,0.625,False
2502,0.8549107963885693,nominal,0.007195466276196121,0.0,0.0,0.05,0.905268913615878,False
2503,0.8495476892103789,nominal,0.01283415047495913,0.0,0.0,0.05,0.9316251544725418,False
2504,0.8464357511245213,nominal,0.014256995501914659,0.0,0.0,0.05,0.95,False
2505,0.8488078391360938,nominal,0.004768643455624765,0.0,0.0,0.05,0.95,False
2506,0.8688327351190698,nominal,0.029669048453721324,0.0,0.0,0.05,0.7750000184499992,False
2507,0.8487897094223215,nominal,0.0052955496175630685,0.0,0.0,0.05,0.949242687821918,False
2508,0.8499093593367728,nominal,0.00036256265290833306,0.0,0.0,0.05,0.95,False
2509,0.8509474239097686,nominal,0.025009181928867995,0.0,0.0,0.05,0.9020018707200959,False
2510,0.8538430737373668,nominal,0.0005250270094530237,0.0,0.0,0.05,0.9235044634017995,False
2511,0.8712116409258125,nominal,0.020153436296749712,0.0,0.0,0.05,0.775,False
2512,0.8442975341283618,nominal,0.022809863486552694,0.0,0.0,0.05,0.95,False
2513,0.8505049026662139,nominal,0.035480387850144395,0.0,0.0,0.05,0.8875000024749999,False
2514,0.8515141618506841,nominal,0.0013764931494394856,0.0,0.0,0.05,0.9376114324130408,False
2515,0.8427700139539069,nominal,0.0289199441843718,0.0,0.0,0.05,0.95,False
2516,0.8485301325689668,nominal,0.0110356333126558,0.0,0.0,0.05,0.9414063940191285,False
2517,0.8468187790858996,nominal,0.012724883656401348,0.0,0.0,0.05,0.95,False
2518,0.8489219425630615,nominal,0.031563849644745935,0.0,0.0,0.05,0.904580633505013,False
2519,0.848321578702072,nominal,0.01238300659465046,0.0,0.0,0.05,0.9405511309951025,False
2520,0.8444765166935042,nominal,0.022093933225983086,0.0,0.0,0.05,0.95,False
2521,0.8509244226071111,nominal,0.02077849499712442,0.0,0.0,0.05,0.9092063576240516,False
2522,0.8466838255908525,nominal,0.019645443600254494,0.0,0.0,0.05,0.9393654233938926,False
2523,0.8454125972680886,nominal,0.019608705722999296,0.0,0.0,0.05,0.9479015086744101,False
2524,0.8452559024050674,nominal,0.018976390379730083,0.0,0.0,0.05,0.95,False
2525,0.8453982328543914,nominal,0.018407068582434294,0.0,0.0,0.05,0.95,False
2526,0.8490134434523174,nominal,0.01691942088612442,0.0,0.0,0.05,0.92837800884101,False
2527,0.8467064415291732,nominal,0.021079834006398217,0.0,0.0,0.05,0.9368239997948484,False
2528,0.8425472390497362,nominal,0.02981104380105545,0.0,0.0,0.05,0.95,False
2529,0.837174172513635,nominal,0.05130330994545949,0.0,0.0,0.05,0.95,False
2530,0.8459621089719545,nominal,0.03627386145742826,0.0,0.0,0.05,0.9164628377579233,False
2531,0.8420585220518708,nominal,0.031765911792516685,0.0,0.0,0.05,0.95,False
2532,0.8513627107556981,nominal,0.018310871411109025,0.0,0.0,0.05,0.9103971426101634,False
2533,0.872438742271052,nominal,0.01524502281579226,0.0,0.0,0.05,0.7750000134999996,False
2534,0.8548651829366845,nominal,0.01199090715493252,0.0,0.0,0.05,0.8975806018305487,False
2535,0.8393799655130911,nominal,0.04248013794763483,0.0,0.0,0.05,0.95,False
2536,0.8403991250802965,nominal,0.038403499678813895,0.0,0.0,0.05,0.95,False
2537,0.8458892301609046,nominal,0.018999289106080793,0.0,0.0,0.05,0.9457396504171686,False
2538,0.864775800499728,nominal,0.04589679800108752,0.0,0.0,0.05,0.775,False
2539,0.8458539747671582,nominal,0.019059112503269256,0.0,0.0,0.05,0.9458749807134957,False
2540,0.846968908908418,nominal,0.012124364366328006,0.0,0.0,0.05,0.95,False
2541,0.847107733524354,nominal,0.011569065902583612,0.0,0.0,0.05,0.95,False
2542,0.964602609600089,nominal,0.03658956159964362,0.0,0.0,0.05,0.125,False
2543,0.9081420385482967,nominal,0.05243183383681326,0.0,0.0,0.05,0.47500001994999963,False
2544,0.9406714993129086,nominal,0.13231400274836524,0.0,0.0,0.05,0.125,False
2545,0.9222290109728022,nominal,0.12206228813297329,0.0,0.0,0.05,0.26503611329302956,False
2546,0.9175978034292156,nominal,0.22460875583313827,0.0,0.0,0.05,0.12500005074999854,False
2547,0.9706064459477105,nominal,0.012574194159158225,0.0,0.0,0.05,0.12500003674999927,False
2548,0.9509718822458739,nominal,0.09111247101650437,0.0,0.0,0.05,0.125,False
2549,0.9315516257685065,nominal,0.16879347697597463,0.0,0.0,0.05,0.1250000332499993,False
2550,0.9170529270547298,nominal,0.22678829178108006,0.0,0.0,0.05,0.125,False
2551,0.8996589879552368,nominal,0.2963640481790524,0.0,0.0,0.05,0.125,False
2552,0.9341026524186797,nominal,0.15858935882528163,0.0,0.0,0.05,0.12500005249999846,False
2553,0.8805428461121549,nominal,0.37282861555137986,0.0,0.0,0.05,0.125,False
2554,0.8986897296394694,nominal,0.3002410814421226,0.0,0.0,0.05,0.125,False
2555,0.9073403096259767,nominal,0.26563876149609333,0.0,0.0,0.05,0.125,False
2556,0.9322141830954565,nominal,0.166143204618178,0.0,0.0,0.05,0.1250001049999937,False
2557,0.9306386846968728,nominal,0.17244525176250833,0.0,0.0,0.05,0.12500001574999986,False
2558,0.8931580604730739,nominal,0.32236773710770494,0.0,0.0,0.05,0.12500003499999934,False
2559,0.8479186099949997,nominal,0.23973093958337788,0.0,0.0,0.05,0.5643243673943713,False
2560,0.9175211037898632,nominal,0.22491558484054736,0.0,0.0,0.05,0.125,False
2561,0.9386664333339665,nominal,0.14033423516413454,0.0,0.0,0.05,0.12500005249999846,False
2562,0.9302571602561157,nominal,0.17397133692553748,0.0,0.0,0.05,0.12500003674999927,False
2563,0.9485358718711983,nominal,0.10085651251520664,0.0,0.0,0.05,0.125,False
2564,0.9457423557888248,nominal,0.1120305768447005,0.0,0.0,0.05,0.125,False
2565,0.9284991925245227,nominal,0.18100322990190906,0.0,0.0,0.05,0.125,False
2566,0.9551055297688009,nominal,0.07457787147479653,0.0,0.0,0.05,0.12500001574999986,False
2567,0.9313753033222614,nominal,0.16949878671095409,0.0,0.0,0.05,0.125,False
2568,0.9430311025699629,nominal,0.12287558972014846,0.0,0.0,0.05,0.125,False
2569,0.9672872016744563,nominal,0.013933429880408361,0.0,0.0,0.05,0.14486293903627756,False
2570,0.9296680838443832,nominal,0.12812526664745733,0.0,0.0,0.05,0.20533732995834997,False
2571,0.9137986577272278,nominal,0.09391140271469436,0.0,0.0,0.05,0.3681566106273241,False
2572,0.8942958583641136,nominal,0.032609392476055946,0.0,0.0,0.05,0.6003452901124817,False
2573,0.8688998700842955,nominal,0.027374612082313416,0.0,0.0,0.05,0.778376512634175,False
2574,0.8865221470220629,nominal,0.1697054398540591,0.0,0.0,0.05,0.42367662009614937,False
2575,0.8921504651853499,nominal,0.24445174814886683,0.0,0.0,0.05,0.26157731851622223,False
2576,0.907653398399034,nominal,0.24733533941775004,0.0,0.0,0.05,0.15341844497685664,False
2577,0.8925430517443569,nominal,0.3248277930225722,0.0,0.0,0.05,0.125,False
2578,0.8661476958641063,nominal,0.4304092165435746,0.0,0.0,0.05,0.125,False
2579,0.923746592714225,nominal,0.2000136291430998,0.0,0.0,0.05,0.125,False
2580,0.9320386589064429,nominal,0.16684536437422856,0.0,0.0,0.05,0.125,False
2581,0.9363936281571021,nominal,0.14942545587159212,0.0,0.0,0.05,0.12500005249999846,False
2582,0.9486001932392096,nominal,0.10059922704316158,0.0,0.0,0.05,0.125,False
2583,0.962055522161863,nominal,0.0467779113525478,0.0,0.0,0.05,0.125,False
2584,0.9667087123518291,nominal,0.02816515059268346,0.0,0.0,0.05,0.125,False
2585,0.840423080310003,nominal,0.038307678759987425,0.0,0.0,0.05,0.95,False
2586,0.9146817072924375,nominal,0.03032366808727971,0.0,0.0,0.05,0.468249171238283,False
2587,0.877386680339494,nominal,0.040453278642024186,0.0,0.0,0.05,0.7,False
2588,0.9118688290575128,nominal,0.037524683769948726,0.0,0.0,0.05,0.475,False
2589,0.9612892680097211,nominal,0.049842927961115585,0.0,0.0,0.05,0.125,False
2590,0.9588365482523048,nominal,0.05965380699078062,0.0,0.0,0.05,0.125,False
2591,0.8418687471857091,nominal,0.03252501125716327,0.0,0.0,0.05,0.95,False
2592,0.9122309253049183,nominal,0.03921983729881026,0.0,0.0,0.05,0.46976076913586096,False
2593,0.8787934403506176,nominal,0.03482623859752974,0.0,0.0,0.05,0.7,False
2594,0.9082653578138182,nominal,0.051938568744727145,0.0,0.0,0.05,0.475,False
2595,0.9203598603326552,nominal,0.045319221687416054,0.0,0.0,0.05,0.40540222830327144,False
2596,0.9575065952911848,nominal,0.06497361883526066,0.0,0.0,0.05,0.125,False
2597,0.9568056241811285,nominal,0.06777750327548575,0.0,0.0,0.05,0.125,False
2598,0.9569472497276971,nominal,0.06721100108921153,0.0,0.0,0.05,0.125,False
2599,0.9595545586523831,nominal,0.056781745440467705,0.0,0.0,0.05,0.1250000332499993,False
2600,0.9593908837091076,nominal,0.057436465163569435,0.0,0.0,0.05,0.125,False
2601,0.9569381526314921,nominal,0.06724736847403207,0.0,0.0,0.05,0.12500003499999934,False
2602,0.9613325340701123,nominal,0.04966986371955056,0.0,0.0,0.05,0.125,False
2603,0.9613108692313802,nominal,0.04975650102447923,0.0,0.0,0.05,0.12500003674999927,False
2604,0.9662400203597431,nominal,0.030039897561027873,0.0,0.0,0.05,0.12500003499999934,False
2605,0.9655467105098058,nominal,0.03281313801077729,0.0,0.0,0.05,0.1250000332499993,False
2606,0.963351579847277,nominal,0.04159365856089224,0.0,0.0,0.05,0.12500003674999927,False
2607,0.9656887028072945,nominal,0.032245157270822826,0.0,0.0,0.05,0.12500005249999846,False
2608,0.9634722155173499,nominal,0.04111112848060031,0.0,0.0,0.05,0.12500001574999986,False
2609,0.8634252942323108,nominal,0.034220918705672475,0.0,0.0,0.05,0.803463173941807,False
2610,0.9600215125610635,nominal,0.0549139497557458,0.0,0.0,0.05,0.125,False
2611,0.9625483708386525,nominal,0.044806496695390004,0.0,0.0,0.05,0.1250000332499993,False
2612,0.9588430140568505,nominal,0.05962794377259767,0.0,0.0,0.05,0.125,False
2613,0.9634767803031226,nominal,0.041092878787509175,0.0,0.0,0.05,0.125,False
2614,0.9632852731836343,nominal,0.04185887471546363,0.0,0.0,0.05,0.12500005424999827,False
2615,0.9638304486995333,nominal,0.03967820520186638,0.0,0.0,0.05,0.125,False
2616,0.9657466160371576,nominal,0.032013535851369374,0.0,0.0,0.05,0.125,False
2617,0.9615423794814404,nominal,0.04883045057423939,0.0,0.0,0.05,0.12500005249999846,False
2618,0.9657381386346404,nominal,0.03204744546143784,0.0,0.0,0.05,0.125,False
2619,0.9596070115081247,nominal,0.056571931917501525,0.0,0.0,0.05,0.12500003674999927,False
2620,0.8434048505945924,nominal,0.026380597621630565,0.0,0.0,0.05,0.95,False
2621,0.8723802335270724,nominal,0.06047906589171043,0.0,0.0,0.05,0.7,False
2622,0.9131183374551753,nominal,0.03252663757929885,0.0,0.0,0.05,0.4750000209999996,False
2623,0.9576322169827183,nominal,0.06447113206912669,0.0,0.0,0.05,0.125,False
2624,0.746932918454991,watch,0.4572683261800363,0.0,0.0,0.05,0.875,False
2625,0.7480760127495819,watch,0.4526959490016726,0.0,0.0,0.05,0.875,False
2626,0.7896056267828763,nominal,0.286577492868495,0.0,0.0,0.05,0.875,False
2627,0.8273756648798692,nominal,0.13549734048052298,0.0,0.0,0.05,0.875,False
2628,0.8554479717348372,nominal,0.023208113060651507,0.0,0.0,0.05,0.875,False
2629,0.8537919644298929,nominal,0.02983214228042841,0.0,0.0,0.05,0.875,False
2630,0.8569767814043603,nominal,0.017092874382558944,0.0,0.0,0.05,0.875,False
2631,0.8446931961843968,nominal,0.06622721526241318,0.0,0.0,0.05,0.875,False
2632,0.8428504871434387,nominal,0.07359805142624522,0.0,0.0,0.05,0.875,False
2633,0.8388366113860458,nominal,0.08965355445581667,0.0,0.0,0.05,0.875,False
2634,0.8360270394874197,nominal,0.10089184205032103,0.0,0.0,0.05,0.875,False
2635,0.8215422033726284,nominal,0.15883118650948655,0.0,0.0,0.05,0.875,False
2636,0.8080446041583839,nominal,0.21282158336646426,0.0,0.0,0.05,0.875,False
2637,0.7966912176075734,nominal,0.25823512956970596,0.0,0.0,0.05,0.875,False
2638,0.7941426116788101,nominal,0.2684295532847599,0.0,0.0,0.05,0.875,False
2639,0.7807997018974323,nominal,0.3218011924102706,0.0,0.0,0.05,0.875,False
2640,0.7690203390795247,nominal,0.36891864368190114,0.0,0.0,0.05,0.875,False
2641,0.8412184455917008,nominal,0.08012621763319677,0.0,0.0,0.05,0.875,False
2642,0.8481141680053751,nominal,0.05254332797849941,0.0,0.0,0.05,0.875,False
2643,0.8479059563819602,nominal,0.05337617447215929,0.0,0.0,0.05,0.875,False
2644,0.848280899284762,nominal,0.05187640286095172,0.0,0.0,0.05,0.875,False
2645,0.848620795933274,nominal,0.050516816266903825,0.0,0.0,0.05,0.875,False
2646,0.8485696310322094,nominal,0.05072147587116268,0.0,0.0,0.05,0.875,False
2647,0.8344305658562022,nominal,0.10727773657519138,0.0,0.0,0.05,0.875,False
2648,0.8354276364780594,nominal,0.10328945408776222,0.0,0.0,0.05,0.875,False
2649,0.8389474990998916,nominal,0.08921000360043317,0.0,0.0,0.05,0.875,False
2650,0.840133578113883,nominal,0.08446568754446807,0.0,0.0,0.05,0.875,False
2651,0.8392962637005782,nominal,0.08781494519768744,0.0,0.0,0.05,0.875,False
2652,0.8586276083904889,nominal,0.010489566438044468,0.0,0.0,0.05,0.875,False
2653,0.8588022344088883,nominal,0.009791062364447347,0.0,0.0,0.05,0.875,False
2654,0.8608629742366186,nominal,0.0015481030535259798,0.0,0.0,0.05,0.875,False
2655,0.8591599799785918,nominal,0.008360080085632738,0.0,0.0,0.05,0.875,False
2656,0.8598550454645578,nominal,0.005579818141769008,0.0,0.0,0.05,0.875,False
2657,0.860566376325451,nominal,0.002734494698196214,0.0,0.0,0.05,0.875,False
2658,0.859267640039238,nominal,0.007929439843048565,0.0,0.0,0.05,0.875,False
2659,0.845270677710139,nominal,0.06391728915944435,0.0,0.0,0.05,0.875,False
2660,0.8454164641115159,nominal,0.0633341435539363,0.0,0.0,0.05,0.875,False
2661,0.8453291939106048,nominal,0.06368322435758075,0.0,0.0,0.05,0.875,False
2662,0.8457556897195289,nominal,0.061977241121884574,0.0,0.0,0.05,0.875,False
2663,0.8585444722529093,nominal,0.010822110988362672,0.0,0.0,0.05,0.875,False
2664,0.8539626790661466,nominal,0.029149283735413468,0.0,0.0,0.05,0.875,False
2665,0.8317675069646693,nominal,0.07292997214132226,0.0,0.0,0.05,0.95,False
2666,0.8357180262904074,nominal,0.05712789483836998,0.0,0.0,0.05,0.95,False
2667,0.8261279028787523,nominal,0.09548838848499094,0.0,0.0,0.05,0.95,False
2668,0.8226231452796902,nominal,0.10950741888123934,0.0,0.0,0.05,0.95,False
2669,0.842271222658665,nominal,0.03091510936533992,0.0,0.0,0.05,0.95,False
2670,0.848883767727985,nominal,0.004464929088059499,0.0,0.0,0.05,0.95,False
2671,0.8381923808271272,nominal,0.04723047669149102,0.0,0.0,0.05,0.95,False
2672,0.8434146723754494,nominal,0.02634131049820171,0.0,0.0,0.05,0.95,False
2673,0.8462021271356743,nominal,0.015191491457302237,0.0,0.0,0.05,0.95,False
2674,0.8293166761484234,nominal,0.08273329540630642,0.0,0.0,0.05,0.95,False
2675,0.8344556027897023,nominal,0.062177588841190644,0.0,0.0,0.05,0.95,False
2676,0.7879313270789781,nominal,0.24827469168408783,0.0,0.0,0.05,0.95,False
2677,0.7929230949921899,nominal,0.2283076200312404,0.0,0.0,0.05,0.95,False
2678,0.7936944203456546,nominal,0.22522231861738093,0.0,0.0,0.05,0.95,False
2679,0.8004366008271242,nominal,0.1982535966915031,0.0,0.0,0.05,0.95,False
2680,0.8158572820510257,nominal,0.1365708717958973,0.0,0.0,0.05,0.95,False
2681,0.8204285150630053,nominal,0.11828593974797878,0.0,0.0,0.05,0.95,False
2682,0.8060092206076985,nominal,0.17596311756920563,0.0,0.0,0.05,0.95,False
