target,group_col,group_value,stage,n,coverage,mean_width
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.16.57.59_veh-26_00016_00484.db,adaptive,3772,0.9772004241781548,1.1482321710982393
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.16.57.59_veh-26_00505_00895.db,baseline,3198,0.8717948717948718,0.5124546034577055
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.16.57.59_veh-26_00505_00895.db,adaptive,3198,0.9596622889305816,0.7254882725299644
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.18.03.27_veh-14_01603_02530.db,baseline,7585,0.8827949901120633,0.49733646457178715
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.18.03.27_veh-14_01603_02530.db,adaptive,7585,0.9582069874752801,0.6655155317234847
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.18.44.16_veh-35_00367_00660.db,baseline,2378,0.9533221194280909,0.6666393625067989
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.18.44.16_veh-35_00367_00660.db,adaptive,2378,0.9810765349032801,0.9315132198602366
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.18.44.16_veh-35_04143_04347.db,baseline,1640,0.948170731707317,0.44556586682965266
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.18.44.16_veh-35_04143_04347.db,adaptive,1640,0.9920731707317073,0.6332787151671443
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.24.43_veh-38_00017_00139.db,baseline,984,0.9654471544715447,0.18706422017474406
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.24.43_veh-38_00017_00139.db,adaptive,984,0.9847560975609756,0.22566880622612753
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.24.43_veh-38_00164_00355.db,baseline,1558,0.9531450577663672,0.1540398941478741
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.24.43_veh-38_00164_00355.db,adaptive,1558,0.9929396662387676,0.22521701960891558
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.24.43_veh-38_00616_00744.db,baseline,1025,0.9287804878048781,1.1064293124786109
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.24.43_veh-38_00616_00744.db,adaptive,1025,0.975609756097561,1.6276532907772854
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_00303_00389.db,baseline,697,0.9827833572453372,0.2008548959838961
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_00303_00389.db,adaptive,697,0.9870875179340028,0.2560672682933041
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_02224_02289.db,baseline,533,0.975609756097561,0.34076591767668196
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_02224_02289.db,adaptive,533,0.9887429643527205,0.4506076501085841
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_03606_03740.db,baseline,1107,0.7570009033423668,1.2967366866023038
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_03606_03740.db,adaptive,1107,0.9295392953929539,1.7653119189189157
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_04397_04470.db,baseline,574,0.9181184668989547,0.6419450568152981
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_04397_04470.db,adaptive,574,0.9843205574912892,0.8562253405950562
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_05487_05618.db,baseline,1025,0.8351219512195122,0.5464919334849441
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_05487_05618.db,adaptive,1025,0.9560975609756097,0.7150285861112264
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_05629_05728.db,baseline,779,0.9499358151476252,0.22131098966783938
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.20.47.13_veh-26_05629_05728.db,adaptive,779,0.9961489088575096,0.32882469873955933
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.21.16.05_veh-14_00016_00935.db,baseline,7503,0.8541916566706651,0.6173296799329068
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.21.16.05_veh-14_00016_00935.db,adaptive,7503,0.9498867119818739,0.8469202942681859
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.21.16.05_veh-14_02762_03194.db,baseline,3526,0.8797504254112308,0.5907591037367054
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.21.16.05_veh-14_02762_03194.db,adaptive,3526,0.9639818491208167,0.8468682145431581
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.21.29.39_veh-12_00811_01199.db,baseline,3157,0.8957871396895787,0.521486885141908
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.21.29.39_veh-12_00811_01199.db,adaptive,3157,0.9724421919543871,0.7329568784834252
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.21.29.39_veh-12_03200_03870.db,baseline,5494,0.8765926465234801,0.4429718037113718
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.21.29.39_veh-12_03200_03870.db,adaptive,5494,0.9519475791772843,0.6177945699536925
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.21.47.53_veh-35_00972_02652.db,baseline,13735,0.8907171459774299,0.4873247861998242
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.21.47.53_veh-35_00972_02652.db,adaptive,13735,0.9591554423006917,0.6958425640134992
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.08.30.14.54.34_veh-40_01103_01179.db,baseline,615,0.9121951219512195,0.32425471770229847
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.08.30.14.54.34_veh-40_01103_01179.db,adaptive,615,0.9707317073170731,0.45578623672984475
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.08.30.16.16.44_veh-40_00256_00718.db,baseline,3772,0.9305408271474019,0.19398243868638257
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.08.30.16.16.44_veh-40_00256_00718.db,adaptive,3772,0.96898197242842,0.2529264619339073
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.08.30.18.49.17_veh-40_00297_00380.db,baseline,656,0.8307926829268293,0.44883979902060894
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.08.30.18.49.17_veh-40_00297_00380.db,adaptive,656,0.9496951219512195,0.6446546001720034
